movieId,title,genres,poster
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg
225,Disclosure (1994),Drama|Thriller,https://image.tmdb.org/t/p/w500/dnA4QkIZZCF9wRtF8HHxWwUXVMf.jpg
227,Drop Zone (1994),Action|Thriller,https://image.tmdb.org/t/p/w500/bbveyfmq6pGrzKL0l4waeA2WHHp.jpg
228,Destiny Turns on the Radio (1995),Comedy,https://image.tmdb.org/t/p/w500/jUdBoL46IegnZPB36cjCaTk0346.jpg
229,Death and the Maiden (1994),Drama|Thriller,https://image.tmdb.org/t/p/w500/hlUXQ2aEuYDEE0ok7DORE4uffjl.jpg
230,Dolores Claiborne (1995),Drama|Thriller,https://image.tmdb.org/t/p/w500/3RlG7uhJEqc5Ws2PIpNok0LuJ1I.jpg
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,https://image.tmdb.org/t/p/w500/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/19TKYULsqRhowpjtAqF2xUG1QuP.jpg
233,Exotica (1994),Drama,https://image.tmdb.org/t/p/w500/pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg
234,Exit to Eden (1994),Comedy,https://image.tmdb.org/t/p/w500/dUtpplO9K03uYCA71Vqj9ZRkVyA.jpg
235,Ed Wood (1994),Comedy|Drama,https://image.tmdb.org/t/p/w500/lNMBVzux2Fv0qLrG5WVFfm5W1PN.jpg
236,French Kiss (1995),Action|Comedy|Romance,https://image.tmdb.org/t/p/w500/yCfxi9GdB9cXw4DOwEo9U0BCNzY.jpg
237,Forget Paris (1995),Comedy|Romance,https://image.tmdb.org/t/p/w500/c2RwGHqWwvh7nmRKpdIyYUWMEvP.jpg
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,https://image.tmdb.org/t/p/w500/8V8N61dVvOHEC2SfQ1JxqV94rE.jpg
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,https://image.tmdb.org/t/p/w500/bycmMhO3iIoEDzP768sUjq2RV4T.jpg
240,Hideaway (1995),Thriller,https://image.tmdb.org/t/p/w500/lhiPpPbd6rd8sdhIgudKy0QiYIk.jpg
241,Fluke (1995),Children|Drama,https://image.tmdb.org/t/p/w500/k7BHqoTWJPpoSpfCzzUjAduuIbX.jpg
242,Farinelli: il castrato (1994),Drama|Musical,https://image.tmdb.org/t/p/w500/hr3TfuK4zSOQtYn4MX6o9UTmiYz.jpg
243,Gordy (1995),Children|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/4sLmghaiAIYXh320qCvZWY4avVT.jpg
246,Hoop Dreams (1994),Documentary,https://image.tmdb.org/t/p/w500/gLzHl2XBtVwycl8DxdOXRHPm8G3.jpg
247,Heavenly Creatures (1994),Crime|Drama,https://image.tmdb.org/t/p/w500/uvb86wVCIqD3Rlbr0GTNgWDF7Zo.jpg
248,Houseguest (1994),Comedy,https://image.tmdb.org/t/p/w500/3hmZfTBQHhcWUqPMTGlzgoHOSs6.jpg
249,Immortal Beloved (1994),Drama|Romance,https://image.tmdb.org/t/p/w500/ibpL3BZAo1snVhfMVxNIDtm1NUx.jpg
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,https://image.tmdb.org/t/p/w500/9asfY7y9qhonc888JdTrYRNXjE8.jpg
251,"Hunted, The (1995)",Action,https://image.tmdb.org/t/p/w500/luCVuKiRBcQjr9MuY9mRCTehjpY.jpg
252,I.Q. (1994),Comedy|Romance,https://image.tmdb.org/t/p/w500/uvjt3DIH1T1Vlk7xdWlIYXs6u8G.jpg
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,https://image.tmdb.org/t/p/w500/2162lAT2MP36MyJd2sttmj5du5T.jpg
254,Jefferson in Paris (1995),Drama,https://image.tmdb.org/t/p/w500/vcZCvsm920LoNDb7pMibJkxIE4n.jpg
255,"Jerky Boys, The (1995)",Comedy,https://image.tmdb.org/t/p/w500/yUbdqyZaeaoNKBQmnmtim1IIAf1.jpg
256,Junior (1994),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/dd2TSN3T6NqZNbrjaDmyMFbsiQu.jpg
257,Just Cause (1995),Mystery|Thriller,https://image.tmdb.org/t/p/w500/kUlEFJfO9dUgSvnBocaQ7rZHKlB.jpg
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,https://image.tmdb.org/t/p/w500/eSLk8wkuBF3epbEC8lwWXtK6saN.jpg
259,Kiss of Death (1995),Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/2cCxEqeIy6Q8HgVjfT7obOnF5Zi.jpg
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg
261,Little Women (1994),Drama,https://image.tmdb.org/t/p/w500/1ZzH1XMcKAe5NdrKL5MfcqZHHsZ.jpg
262,"Little Princess, A (1995)",Children|Drama,https://image.tmdb.org/t/p/w500/9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg
263,Ladybird Ladybird (1994),Drama,https://image.tmdb.org/t/p/w500/91KSK1xKdVEIDASKRo9ahBFCtM2.jpg
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,https://image.tmdb.org/t/p/w500/itwUdMqLmPfhtGJ44hiDxkqZhiq.jpg
266,Legends of the Fall (1994),Drama|Romance|War|Western,https://image.tmdb.org/t/p/w500/eVz1GuX9usuALOF9rNYlLKuAccs.jpg
267,Major Payne (1995),Comedy,https://image.tmdb.org/t/p/w500/kWHx5eq7PELkF3If7LrrhuBskRG.jpg
269,My Crazy Life (Mi vida loca) (1993),Drama,https://image.tmdb.org/t/p/w500/gtKIaHUqkNqdgVnMFosyVJXvKMC.jpg
270,Love Affair (1994),Drama|Romance,https://image.tmdb.org/t/p/w500/mQMCPf0GUaOjKYFTdmL8w8udnJX.jpg
271,Losing Isaiah (1995),Drama,https://image.tmdb.org/t/p/w500/x2heEQP8HuLTw4a9ujWgJrIXhPs.jpg
272,"Madness of King George, The (1994)",Comedy|Drama,https://image.tmdb.org/t/p/w500/TUB5KvdOF5XkJFVVvZv3Vo2g7K.jpg
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/bOwCAQsZlEKrwhPi1ejY6BS8jpL.jpg
274,Man of the House (1995),Comedy,https://image.tmdb.org/t/p/w500/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg
275,Mixed Nuts (1994),Comedy,https://image.tmdb.org/t/p/w500/uNUE0VqEpWRjMns9JOPsXi7KJBl.jpg
276,Milk Money (1994),Comedy|Romance,https://image.tmdb.org/t/p/w500/od8SCOMLDq4iRYaHNqihQVn1SNE.jpg
277,Miracle on 34th Street (1994),Drama,https://image.tmdb.org/t/p/w500/heYt5iHBemRHzeNCjGBy5u1YMlr.jpg
278,Miami Rhapsody (1995),Comedy,https://image.tmdb.org/t/p/w500/gx0K7Qh7hoMk6VQYWwZqimvqcK6.jpg
279,My Family (1995),Drama,https://image.tmdb.org/t/p/w500/i6t6QF5QyUd3UAQ8JM8eVU1169D.jpg
280,Murder in the First (1995),Drama|Thriller,https://image.tmdb.org/t/p/w500/AjHuAbUHVnF04rnc4OE7zKs9nj7.jpg
281,Nobody's Fool (1994),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/xyAXFy6mOfgZcVWbceCeuTYadeq.jpg
282,Nell (1994),Drama,https://image.tmdb.org/t/p/w500/hmRS0kh6gfcrVAf9q7iP5WwBlGQ.jpg
283,New Jersey Drive (1995),Crime|Drama,https://image.tmdb.org/t/p/w500/lXJWJT6lfAg2NEqEueJcI4ESWSG.jpg
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,https://image.tmdb.org/t/p/w500/hp2HevxsQUt2wkUQSJhJGuccYf5.jpg
285,Beyond Bedlam (1993),Drama|Horror,https://image.tmdb.org/t/p/w500/rqArVCgag2ng179rb3OXeEnS4Lo.jpg
287,Nina Takes a Lover (1994),Comedy|Romance,https://image.tmdb.org/t/p/w500/mSPoA8exUsNThCfBjjTug7V7wGJ.jpg
288,Natural Born Killers (1994),Action|Crime|Thriller,https://image.tmdb.org/t/p/w500/fEKZwT91gxvkAoyPgpNXo8W5fu0.jpg
289,Only You (1994),Comedy|Romance,https://image.tmdb.org/t/p/w500/7mLLANXgUg3bibTiUitDlB0NZcU.jpg
290,Once Were Warriors (1994),Crime|Drama,https://image.tmdb.org/t/p/w500/3fcSF3JtKF7arwJVNPrxYTEInV4.jpg
291,Poison Ivy II (1996),Drama|Thriller,https://image.tmdb.org/t/p/w500/vcUJHr3oroVp9YjP11royIcjURO.jpg
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/s4uNZidAHPwDAzJmIBXAxrmnRWn.jpg
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg
294,"Perez Family, The (1995)",Comedy|Romance,https://image.tmdb.org/t/p/w500/jxi3UDHf86kDk5hqJxnpEMzVch2.jpg
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,https://image.tmdb.org/t/p/w500/9pU8aNS1wEXVGNR9WnsX2O3w9qF.jpg
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/jYqKxBbAUdfKq3BfHKivJytFiPL.jpg
298,Pushing Hands (Tui shou) (1992),Drama,https://image.tmdb.org/t/p/w500/46WdJMUhZpIsG5D7bb0lYjoE1Uu.jpg
299,Priest (1994),Drama,https://image.tmdb.org/t/p/w500/bi1BeQMuPm1HzFfIZX4KHtKdJgy.jpg
300,Quiz Show (1994),Drama,https://image.tmdb.org/t/p/w500/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg
301,Picture Bride (Bijo photo) (1994),Drama|Romance,https://image.tmdb.org/t/p/w500/s1lUr4NWgOi4ftXLrUWGI49IvKK.jpg
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,https://image.tmdb.org/t/p/w500/8uGkhBLiJMIkwohGPo3iB9AuwDg.jpg
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,https://image.tmdb.org/t/p/w500/wfjc2RZOEK3i4QG46VY1J3TcnsT.jpg
304,Roommates (1995),Comedy|Drama,https://image.tmdb.org/t/p/w500/ww737E66JgONeNCSZVuGRy7TvXI.jpg
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,https://image.tmdb.org/t/p/w500/3EcgiODrvicbgohBoJtyVPqE6YC.jpg
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,https://image.tmdb.org/t/p/w500/JHmsBiX1tjCKqAul1lzC20WcAW.jpg
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,https://image.tmdb.org/t/p/w500/33wsWxzsNstI8N7dvuwzFmj1qBd.jpg
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,https://image.tmdb.org/t/p/w500/fdIet3NSa27gobMbaUml66oCQNT.jpg
310,Rent-a-Kid (1995),Comedy,https://image.tmdb.org/t/p/w500/w4JxLECbS72A9AJujVdCv0uR2P8.jpg
311,Relative Fear (1994),Horror|Thriller,https://image.tmdb.org/t/p/w500/wG6wdsB9lqCwxsRycnzzXZDSo6m.jpg
312,Stuart Saves His Family (1995),Comedy,https://image.tmdb.org/t/p/w500/80YaWpUokDoPynsJi0ittpts3J0.jpg
313,"Swan Princess, The (1994)",Animation|Children,https://image.tmdb.org/t/p/w500/qhh5o31Ny0HNj1cHpM4EDB5b18q.jpg
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,https://image.tmdb.org/t/p/w500/fe0xNIlrpKiJ4NX48BNenaKc03a.jpg
315,"Specialist, The (1994)",Action|Drama|Thriller,https://image.tmdb.org/t/p/w500/9CVAjtkSaFs9FyddGfThj11ZuQq.jpg
316,Stargate (1994),Action|Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500/4T6Po0XnZlevmhfPh3ZfEs5butR.jpg
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,https://image.tmdb.org/t/p/w500/hvV2rI60qOYELT7tHHLpxtafnBZ.jpg
318,"Shawshank Redemption, The (1994)",Crime|Drama,https://image.tmdb.org/t/p/w500/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg
319,Shallow Grave (1994),Comedy|Drama|Thriller,https://image.tmdb.org/t/p/w500/gqvSKLbfIg1mja1ulVkVcLhdwWF.jpg
320,Suture (1993),Film-Noir|Thriller,https://image.tmdb.org/t/p/w500/8lbOpuNaJBNT1gXbIDDyYnDIYut.jpg
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,https://image.tmdb.org/t/p/w500/2lIHeaWlnTgvfS5LWcvG2n8d4G0.jpg
322,Swimming with Sharks (1995),Comedy|Drama,https://image.tmdb.org/t/p/w500/eMRiIJIEyMLjWjktIqjNfzs9jGX.jpg
324,"Sum of Us, The (1994)",Comedy|Drama,https://image.tmdb.org/t/p/w500/4rBI4KISTuMCsWGb0kurWxKjqPQ.jpg
325,National Lampoon's Senior Trip (1995),Comedy,https://image.tmdb.org/t/p/w500/3QpB4KpMKRnZnsJOsemOZHDoQKw.jpg
326,To Live (Huozhe) (1994),Drama,https://image.tmdb.org/t/p/w500/bv0qREWTw8TPAtgt22ELp1UlKVl.jpg
327,Tank Girl (1995),Action|Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/qohdY3BcJ98sFneOUAWp0FmH4Z6.jpg
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,https://image.tmdb.org/t/p/w500/1TekTWa1htkb554KDplTXskQupo.jpg
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,https://image.tmdb.org/t/p/w500/kZiy2JlUPpkzinNUptwIkPDRRl6.jpg
330,Tales from the Hood (1995),Action|Crime|Horror,https://image.tmdb.org/t/p/w500/glPNCcI7V8zTTI3BG0iIUJJcwXN.jpg
331,Tom & Viv (1994),Drama,https://image.tmdb.org/t/p/w500/iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg
332,Village of the Damned (1995),Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/eNPnSDXxrd2psC3jer9nxKvwbOQ.jpg
333,Tommy Boy (1995),Comedy,https://image.tmdb.org/t/p/w500/AvIMKa0rZJtcqkFEepLR1kfT3bm.jpg
334,Vanya on 42nd Street (1994),Drama,https://image.tmdb.org/t/p/w500/sYkkHsqXyUcFoLbXt4WNwnRRpT1.jpg
335,Underneath (1995),Mystery|Thriller,https://image.tmdb.org/t/p/w500/ypfc95VuzwkxbzoW9a3rz8Tn4bJ.jpg
336,"Walking Dead, The (1995)",Drama|War,https://image.tmdb.org/t/p/w500/c0RtcIN4oSzSZoNs0nJMevfGYS4.jpg
337,What's Eating Gilbert Grape (1993),Drama,https://image.tmdb.org/t/p/w500/8r9yts6XHbB1xNLaPC6ExNAK1Qu.jpg
338,Virtuosity (1995),Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/sHbae7RimqZKy6m8y4VJUlHl6Pe.jpg
339,While You Were Sleeping (1995),Comedy|Romance,https://image.tmdb.org/t/p/w500/qNGO3ETcNwlWqK2kNRpbJSJRlos.jpg
340,"War, The (1994)",Adventure|Drama|War,https://image.tmdb.org/t/p/w500/eMJYqr5zs7rz54oZhiX4ez1BI5E.jpg
341,Double Happiness (1994),Drama,https://image.tmdb.org/t/p/w500/5sbnCdiFoZLe4G27ERS7wtj1lCY.jpg
342,Muriel's Wedding (1994),Comedy,https://image.tmdb.org/t/p/w500/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg
343,"Baby-Sitters Club, The (1995)",Children,https://image.tmdb.org/t/p/w500/juT5eKRDhmluaiVhymjViyXArCq.jpg
344,Ace Ventura: Pet Detective (1994),Comedy,https://image.tmdb.org/t/p/w500/4YOIHjTJa89LEFmrP8eEmJT2ggp.jpg
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,https://image.tmdb.org/t/p/w500/kJ7syYXEJgSBmBfSnF3Can9cK1J.jpg
346,Backbeat (1993),Drama|Musical,https://image.tmdb.org/t/p/w500/1BuFx7P8veAUUZDXqdMNhtdCUSM.jpg
347,Bitter Moon (1992),Drama|Film-Noir|Romance,https://image.tmdb.org/t/p/w500/qU9hqUSGyQfbkEdqluX21nWVcp9.jpg
348,Bullets Over Broadway (1994),Comedy,https://image.tmdb.org/t/p/w500/tqQ3kbmn5rn9dbJEMpgfJppA8HV.jpg
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg
350,"Client, The (1994)",Drama|Mystery|Thriller,https://image.tmdb.org/t/p/w500/iluwa99YfI8nB0bsNB3STMcJuSk.jpg
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/LgC779Qhz6OOaE3GtpokAqxbtk.jpg
352,Crooklyn (1994),Comedy|Drama,https://image.tmdb.org/t/p/w500/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,https://image.tmdb.org/t/p/w500/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg
354,Cobb (1994),Drama,https://image.tmdb.org/t/p/w500/kIYnU9WyxTqok2wt5M2Xe267Xs4.jpg
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/4srpjTXQvqNMGuu6up0VuJLBE9h.jpg
356,Forrest Gump (1994),Comedy|Drama|Romance|War,https://image.tmdb.org/t/p/w500/zxzYh2YtgypKrijVE0OuIyEgwdT.jpg
357,Four Weddings and a Funeral (1994),Comedy|Romance,https://image.tmdb.org/t/p/w500/2nBgKnjksh5HkDa9vU4qJG2GNTQ.jpg
358,Higher Learning (1995),Drama,https://image.tmdb.org/t/p/w500/sf8eN6BZg9HYTArR9SuOXvs0qSR.jpg
359,I Like It Like That (1994),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/aCxh21UPLHi7Pxm9ykH1GNx39OW.jpg
360,I Love Trouble (1994),Action|Comedy,https://image.tmdb.org/t/p/w500/2KRUiPIK7fpXDAqo2yf38EUZvku.jpg
361,It Could Happen to You (1994),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg
362,"Jungle Book, The (1994)",Adventure|Children|Romance,https://image.tmdb.org/t/p/w500/7kH5hNVlhY5eTIaEbmkrEhkLAnl.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,https://image.tmdb.org/t/p/w500/pZnBH4ZJnHcVFgeuK81w2tcHvRD.jpg
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,https://image.tmdb.org/t/p/w500/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg
365,Little Buddha (1993),Drama,https://image.tmdb.org/t/p/w500/xy70xtdoKZ3PxlKkakwdhL3UFDQ.jpg
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,https://image.tmdb.org/t/p/w500/eN3UZUYapJ2CJCD9dN0LUZLouKa.jpg
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,https://image.tmdb.org/t/p/w500/q9O7aYk2unOdKXt6HCCalF9Jup8.jpg
368,Maverick (1994),Adventure|Comedy|Western,https://image.tmdb.org/t/p/w500/gEO14OFi04jAoPnSKPBxkGFBnV2.jpg
369,Mrs. Parker and the Vicious Circle (1994),Drama,https://image.tmdb.org/t/p/w500/avTHiIim0Jm0rs4ehFLck8u3NFW.jpg
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,https://image.tmdb.org/t/p/w500/p0AYsdgkudR9P5fNV5AjzbwQt8W.jpg
371,"Paper, The (1994)",Comedy|Drama,https://image.tmdb.org/t/p/w500/8QazJk5G5jaJ0rUo4KvlORePyxo.jpg
372,Reality Bites (1994),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/dgpsQfRo3EgwWEGCucWo8KurQdO.jpg
373,Red Rock West (1992),Thriller,https://image.tmdb.org/t/p/w500/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg
374,Richie Rich (1994),Children|Comedy,https://image.tmdb.org/t/p/w500/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg
376,"River Wild, The (1994)",Action|Thriller,https://image.tmdb.org/t/p/w500/mlt1cWqNJn54w3T9fLexYFSVPds.jpg
377,Speed (1994),Action|Romance|Thriller,https://image.tmdb.org/t/p/w500/d30AWcDezR0qM6OgXovulfA4z8N.jpg
378,Speechless (1994),Comedy|Romance,https://image.tmdb.org/t/p/w500/DcLuaWxN1PED2vBKODFUIXbVTo.jpg
379,Timecop (1994),Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/fYB477DhEzcJZKAEAnZEA3ctlTy.jpg
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,https://image.tmdb.org/t/p/w500/mfrGFyRYn8dyXP4RSseR1EtHrCr.jpg
381,When a Man Loves a Woman (1994),Drama|Romance,https://image.tmdb.org/t/p/w500/bWjwpc1aAeWFrCJLhdt3VA1w6Tb.jpg
382,Wolf (1994),Drama|Horror|Romance|Thriller,https://image.tmdb.org/t/p/w500/qiqYC1ftXM7PyW2KcGoXTA2KHzB.jpg
383,Wyatt Earp (1994),Western,https://image.tmdb.org/t/p/w500/51LItgyecu2KMAtIchYogEykCIu.jpg
384,Bad Company (1995),Action|Crime|Drama,https://image.tmdb.org/t/p/w500/5q5r3cpaTDByz4qko9ZWHlK3gMF.jpg
385,"Man of No Importance, A (1994)",Drama,https://image.tmdb.org/t/p/w500/nSBeudgK6eFA1kzSAR4b8ndZked.jpg
386,S.F.W. (1994),Drama,https://image.tmdb.org/t/p/w500/3bq91jWCReRrqlPn81alSoxeXoP.jpg
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,https://image.tmdb.org/t/p/w500/v5XUfLrdoGfatObGXhqckYTNqFT.jpg
388,Boys Life (1995),Drama,https://image.tmdb.org/t/p/w500/jXKecGbSp36C486myi1pbe6EKAI.jpg
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,https://image.tmdb.org/t/p/w500/g89lta4fpMHHH2w73WLMVtoUuGS.jpg
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,https://image.tmdb.org/t/p/w500/usMyF96B9KzZHGlD8McyYfr1Pbw.jpg
391,Jason's Lyric (1994),Crime|Drama,https://image.tmdb.org/t/p/w500/y3ZZJFdTYd4SezXv1gjRv19Jy32.jpg
393,Street Fighter (1994),Action|Adventure|Fantasy,https://image.tmdb.org/t/p/w500/z7FVpWnLAfuc1STUZ7rMEewQ6a2.jpg
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,https://image.tmdb.org/t/p/w500/9wPvpoLU6KJLEbMwhh4K25QvvTn.jpg
406,Federal Hill (1994),Drama,https://image.tmdb.org/t/p/w500/qChLfULhgAhWHG9LbcBIv80r32i.jpg
407,In the Mouth of Madness (1995),Horror|Thriller,https://image.tmdb.org/t/p/w500/msh4tEUzbnEqlHcFOUH4O0Zti8r.jpg
408,8 Seconds (1994),Drama,https://image.tmdb.org/t/p/w500/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg
409,Above the Rim (1994),Crime|Drama,https://image.tmdb.org/t/p/w500/qMRXRYsyluSFq5cpnXbua6uYZYk.jpg
410,Addams Family Values (1993),Children|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/hsKvEFBf2XBz6yz807q3WEDb63b.jpg
412,"Age of Innocence, The (1993)",Drama,https://image.tmdb.org/t/p/w500/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg
413,Airheads (1994),Comedy,https://image.tmdb.org/t/p/w500/hRedSJLrj4UsGLq1ZBagE6U0PMc.jpg
414,"Air Up There, The (1994)",Comedy,https://image.tmdb.org/t/p/w500/lY1yhtg0DRaMTzclYCXo0sP1kAV.jpg
415,Another Stakeout (1993),Comedy|Thriller,https://image.tmdb.org/t/p/w500/uxCbJqC9sWsoWDHHVMmSsGUkqaZ.jpg
416,Bad Girls (1994),Western,https://image.tmdb.org/t/p/w500/cXY79luLXt2dzUP2Tx601zpZFzK.jpg
417,Barcelona (1994),Comedy|Romance,https://image.tmdb.org/t/p/w500/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg
418,Being Human (1993),Drama,https://image.tmdb.org/t/p/w500/1I9eYt310BFEOK8tF3qUVijQekz.jpg
419,"Beverly Hillbillies, The (1993)",Comedy,https://image.tmdb.org/t/p/w500/refYLEQvzkY63i2IHronCPQODex.jpg
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,https://image.tmdb.org/t/p/w500/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg
421,Black Beauty (1994),Adventure|Children|Drama,https://image.tmdb.org/t/p/w500/pm51CAoMz2JqmCH683gMlVDqWIW.jpg
422,Blink (1994),Thriller,https://image.tmdb.org/t/p/w500/kFCU3OxjKDpcz6kACMztUUI8MCI.jpg
423,Blown Away (1994),Action|Thriller,https://image.tmdb.org/t/p/w500/5RuCS3cmNYHo1LkXQm1RBLo3mSN.jpg
424,Blue Chips (1994),Drama,https://image.tmdb.org/t/p/w500/tO71i4Ob64tchCRBB5MoqonPKAF.jpg
425,Blue Sky (1994),Drama|Romance,https://image.tmdb.org/t/p/w500/494spyPbDukk57ONXp10bfMyOY4.jpg
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/7x17MLETra4UIAjGUWSsAYtZZmP.jpg
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,https://image.tmdb.org/t/p/w500/vgs0h94IllpZRheIjBTonjR7Zf2.jpg
428,"Bronx Tale, A (1993)",Drama,https://image.tmdb.org/t/p/w500/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
429,Cabin Boy (1994),Comedy,https://image.tmdb.org/t/p/w500/xy2BzE3siqU67VQCQ2k4xideNNM.jpg
430,Calendar Girl (1993),Comedy|Drama,https://image.tmdb.org/t/p/w500/ljSqZTl5oophHsH1Qtyv7AF2BW6.jpg
431,Carlito's Way (1993),Crime|Drama,https://image.tmdb.org/t/p/w500/g6D7mjQtndu768cusGmoEQY9fTB.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,https://image.tmdb.org/t/p/w500/qlaGzOkMHHwjXX4HZPpymIuj4by.jpg
433,Clean Slate (1994),Comedy,https://image.tmdb.org/t/p/w500/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg
434,Cliffhanger (1993),Action|Adventure|Thriller,https://image.tmdb.org/t/p/w500/8v2nPPLvhEVlfXu08UZ0djK31be.jpg
435,Coneheads (1993),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/5zsVoSPQGFyxGiSD4Tmsqul54A.jpg
436,Color of Night (1994),Drama|Thriller,https://image.tmdb.org/t/p/w500/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg
437,Cops and Robbersons (1994),Comedy,https://image.tmdb.org/t/p/w500/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
