actorId,actorName
1278,Wendell Corey
1279,Clark Gable
1280,Claudette Colbert
1281,Walter Connolly
1282,Charles Boyer
1283,Joseph Cotten
1284,Ginger Rogers
1285,Alice Brady
1286,Eva Marie Saint
1287,James Mason
1288,Fred MacMurray
1289,Marilyn Monroe
1290,Humphrey Bogart
1291,Paul Henreid
1292,Mary Astor
1293,Gladys George
1294,Rex Harrison
1295,Stanley Holloway
1296,Gregory Peck
1297,Eddie Albert
1298,Shirley Temple
1299,Richard Greene
1300,Anita Louise
1301,Judy Garland
1302,Margaret O'Brien
1303,Frank Morgan
1304,Ray Bolger
1305,Vivien Leigh
1306,Olivia de Havilland
1307,Peter O'Toole
1308,Mark Linn-Baker
1309,Jessica Harper
1310,Gloria Swanson
1311,Erich von Stroheim
1312,Orson Welles
1313,Dorothy Comingore
1314,Keir Dullea
1315,Gary Lockwood
1316,William Sylvester
1317,Bette Davis
1318,Anne Baxter
1319,George Sanders
1320,Norma Shearer
1321,Joan Crawford
1322,Rosalind Russell
1323,Laurence Olivier
1324,Joan Fontaine
1325,Joel McCrea
1326,Laraine Day
1327,Herbert Marshall
1328,Claude Rains
1329,Leo G. Carroll
1330,Deborah Kerr
1331,Richard Denning
1332,Jessie Royce Landis
1333,Spencer Tracy
1334,Joan Bennett
1335,Elizabeth Taylor
1336,Cyd Charisse
1337,Greta Garbo
1338,Melvyn Douglas
1339,Ina Claire
1340,Maurice Chevalier
1341,Louis Jourdan
1342,Errol Flynn
1343,Basil Rathbone
1344,Tyrone Power
1345,Linda Darnell
1346,Dana Andrews
1347,Gene Tierney
1348,Clifton Webb
1349,Ronald Colman
1350,Jane Wyatt
1351,Edward Everett Horton
1352,Carole Lombard
1353,Jack Benny
1354,Robert Stack
1355,William Powell
1356,Rock Hudson
1357,James Dean
1358,Julie Harris
1359,Raymond Massey
1360,Myrna Loy
1361,Maureen O'Sullivan
1362,Ralph Bellamy
1363,David Niven
1364,Cantinflas
1365,Finlay Currie
1366,Donna Reed
1367,Lionel Barrymore
1368,Jean Arthur
1369,Charles Ruggles
1370,Irene Dunne
1371,Beulah Bondi
1372,Leslie Howard
1373,Frances Dee
1374,Freddie Bartholomew
1375,Dolores Costello
1376,C. Aubrey Smith
1377,Danny Kaye
1378,Walter Slezak
1379,Barbara Bates
1380,Robert Donat
1381,Madeleine Carroll
1382,Lucie Mannheim
1383,Judith O'Dea
1384,Duane Jones
1385,Marilyn Eastman
1386,Robert Morley
1387,Jennifer Jones
1388,Gina Lollobrigida
1389,Burl Ives
1390,Barbara Stanwyck
1391,Edward Arnold
1392,Helen Hayes
1393,Adolphe Menjou
1394,John Lynch
1395,James Frain
1396,Ving Rhames
1397,Adrian Pasdar
1398,Jon Cryer
1399,Tim Guinee
1400,Anna Paquin
1401,Craig Sheffer
1402,Illeana Douglas
1403,Stephen Rea
1404,Peter Riegert
1405,Tony Shalhoub
1406,Bruce Dern
1407,William Sanderson
1408,Queen Latifah
1409,Vivica A. Fox
1410,Danny Aiello
1411,Teri Hatcher
1412,Jeffrey Nordling
1413,David Selby
1414,Don Knotts
1415,Tim Conway
1416,Harry Morgan
1417,Fess Parker
1418,Hans Conried
1419,Buddy Ebsen
1420,Ray Milland
1421,Dean Jones
1422,Michele Lee
1423,David Tomlinson
1424,Ken Berry
1425,Stefanie Powers
1426,Tommy Kirk
1427,Dorothy McGuire
1428,Hayley Mills
1429,Maureen O'Hara
1430,Brian Keith
1431,Jane Wyman
1432,Richard Egan
1433,Don Ameche
1434,Jean Hagen
1435,John Mills
1436,James MacArthur
1437,Dorothy Provine
1438,Kirk Douglas
1439,Paul Lukas
1440,Leon
1441,Doug E. Doug
1442,Rawle D. Lewis
1443,Tony Danza
1444,Ilene Woods
1445,Eleanor Audley
1446,Verna Felton
1447,John Fiedler
1448,Paul Winchell
1449,Clarence Nash
1450,Joaquin Garay
1451,Sebastian Cabot
1452,Karl Swenson
1453,Junius Matthews
1454,Julie Andrews
1455,Dick Van Dyke
1456,Edward Brophy
1457,Margaret Wright
1458,Sean Marshall
1459,Helen Reddy
1460,Jim Dale
1461,Angela Lansbury
1462,Roddy McDowall
1463,Kathryn Beaumont
1464,Ed Wynn
1465,Richard Haydn
1466,Mickey Rooney
1467,Pearl Bailey
1468,Wolfgang Bodison
1469,Christopher Plummer
1470,Eleanor Parker
1471,Alexander Godunov
1472,Jeff Fahey
1473,Jenny Wright
1474,Brenda Blethyn
1475,Marianne Jean-Baptiste
1476,Timothy Spall
1477,Tom Everett Scott
1478,Claire Danes
1479,Linda Henry
1480,Glen Berry
1481,Scott Neal
1482,Yvonne Zima
1483,Bruce A. Young
1484,Richard Belzer
1485,Andre Braugher
1486,Vince Vaughn
1487,Ron Livingston
1488,Val Bettin
1489,Jim Cummings
1490,Gilbert Gottfried
1491,Robert Young
1492,Robert Mitchum
1493,Gene Wilder
1494,Peter Ostrum
1495,Jack Albertson
1496,Peter Wyngarde
1497,Megs Jenkins
1498,John Beck
1499,Louise Lasser
1500,Carlos Montalbán
1501,John Cleese
1502,Graham Chapman
1503,Terry Gilliam
1504,Robert Preston
1505,Peter Boyle
1506,Natalie Wood
1507,Michael J. Pollard
1508,Felipe Pazos
1509,Harry Bellaver
1510,Robert Cummings
1511,Jennifer Grey
1512,Jerry Orbach
1513,Andrew McCarthy
1514,Jonathan Silverman
1515,Catherine Mary Stewart
1516,Peter MacNicol
1517,Henry Thomas
1518,Robert MacNaughton
1519,Reginald Owen
1520,Gene Lockhart
1521,Terry Kilburn
1522,Kelly McGillis
1523,Sal Mineo
1524,Kim Hunter
1525,Jamie Renée Smith
1526,Karen Black
1527,Jacques Perrin
1528,Vincent Gallo
1529,Adam Trese
1530,Chris Penn
1531,Virginie Ledoyen
1532,Benoît Magimel
1533,Dominique Valadié
1534,Pascal Duquenne
1535,Liza Harris
1536,Liam Ahern
1537,Courtney Love
1538,Ben Affleck
1539,Sam Rockwell
1540,Don Baker
1541,Mark Goodin
1542,Mark Merritt
1543,Henry Fonda
1544,Catherine Schell
1545,Rik Mayall
1546,Marsha Mason
1547,Michael Biehn
1548,Adrienne Barbeau
1549,Hal Holbrook
1550,Janet Leigh
1551,Lee Van Cleef
1552,Dee Wallace
1553,Patrick Macnee
1554,Dennis Dugan
1555,Yves Montand
1556,Eileen Brennan
1557,Eric Idle
1558,Tony Ward
1559,Bruce LaBruce
1560,Kevin P. Scott
1561,Heather Graham
1562,Melinda Dillon
1563,Al Hirschfeld
1564,Lauren Bacall
1565,Carol Channing
1566,Muhammad Ali
1567,George Foreman
1568,Don King
1569,Nathalie Baye
1570,Maurice Barrier
1571,Petr Čepek
1572,Jan Kraus
1573,Jiří Suchý
1574,Emilio Cigoli
1575,Luciano De Ambrosis
1576,Isa Pola
1577,Mario Adorf
1578,Angela Winkler
1579,David Bennent
1580,Alastair Sim
1581,Arthur Lowe
1582,Florence Thomassin
1583,Laurie Metcalf
1584,Maria Pitillo
1585,Phillip Rhee
1586,Marco Leonardi
1587,Richard Bohringer
1588,Marie-Laure Dougnac
1589,Jean-Claude Dreyfus
1590,Halina Gryglaszewska
1591,Philippe Volter
1592,Josie Lawrence
1593,Polly Walker
1594,Ralph Meeker
1595,Adrian Dunbar
1596,Diego Abatantuono
1597,Claudio Bigagli
1598,Giuseppe Cederna
1599,Alison Whelan
1600,Vondie Curtis-Hall
1601,Tara Morice
1602,Randall Adams
1603,David Harris
1604,Gus Rose
1605,Loles León
1606,Madonna
1607,Donna DeLory
1608,Niki Haris
1609,Pepper LaBeija
1610,Octavia St. Laurent
1611,Venus Xtravaganza
1612,Brad Dourif
1613,Tommy Chong
1614,Tom Skerritt
1615,Mandy Patinkin
1616,Paul Freeman
1617,Jonathan Pryce
1618,Katherine Helmond
1619,Carrie Henn
1620,Eli Wallach
1621,Paul McGann
1622,Richard Griffiths
1623,Martin Balsam
1624,Lee J. Cobb
1625,Alec Guinness
1626,Patrick Magee
1627,Carl Duering
1628,Mary Badham
1629,Phillip Alford
1630,Frederic Forrest
1631,Albert Hall
1632,Claudia Cardinale
1633,Bruno Ganz
1634,Solveig Dommartin
1635,Otto Sander
1636,Trevor Howard
1637,Veronica Cartwright
1638,Bruce Campbell
1639,Embeth Davidtz
1640,Marcus Gilbert
1641,Jean-Marc Barr
1642,Tatsuya Nakadai
1643,Akira Terao
1644,Jinpachi Nezu
1645,Chow Yun-Fat
1646,Danny Lee Sau-Yin
1647,Sally Yeh
1648,Anthony Perkins
1649,Vera Miles
1650,John Belushi
1651,James Brown
1652,Adam Baldwin
1653,Derek Jacobi
1654,Brian Blessed
1655,F. Murray Abraham
1656,Elizabeth Berridge
1657,John Wayne
1658,Victor McLaglen
1659,Elizabeth McGovern
1660,Cathy Moriarty
1661,Tony Roberts
1662,Sam Shepard
1663,Aleksandr Kaydanovskiy
1664,Anatoliy Solonitsyn
1665,Nikolay Grinko
1666,Herbert Grönemeyer
1667,Klaus Wennemann
1668,Robert Shaw
1669,Ruth Gordon
1670,Bud Cort
1671,Vivian Pickles
1672,Adrienne Shelly
1673,Rebecca Nelson
1674,Max von Sydow
1675,Bengt Ekerot
1676,Gunnar Björnstrand
1677,Burt Lancaster
1678,Denis Lawson
1679,Timothy Balme
1680,Diana Peñalver
1681,Elizabeth Moody
1682,Michael Murphy
1683,Katharine Ross
1684,Charlton Heston
1685,Anne Parillaud
1686,Tchéky Karyo
1687,Jack Hawkins
1688,Anouk Aimée
1689,Sandra Milo
1690,John Huston
1691,Michael Rennie
1692,Billy Gray
1693,Walter Huston
1694,Tim Holt
1695,Terry Potter
1696,Pete O'Herne
1697,Craig Smith
1698,Groucho Marx
1699,Harpo Marx
1700,Chico Marx
1701,Kim Darby
1702,Shelley Duvall
1703,Danny Lloyd
1704,Wil Wheaton
1705,River Phoenix
1706,Corey Feldman
1707,Peter Lorre
1708,Ellen Widmann
1709,Inge Landgut
1710,Sarah Berry
1711,Dan Hicks
1712,Steve McQueen
1713,John Cazale
1714,Frédéric Andréi
1715,Roland Bertin
1716,Frank Sinatra
1717,Laurence Harvey
1718,Annie Ross
1719,Priscilla Lane
1720,Josephine Hull
1721,Jessica Tandy
1722,Stephen Young
1723,Frank Latimore
1724,Tom Waits
1725,John Lurie
1726,Roberto Benigni
1727,Mitsuo Iwata
1728,Nozomu Sasaki
1729,Mami Koyama
1730,Roxanne Hart
1731,Clancy Brown
1732,Luke Askew
1733,Anne Brochet
1734,Teri Garr
1735,Marty Feldman
1736,Gena Rowlands
1737,Ma Jingwu
1738,He Saifei
1739,Charlie Chaplin
1740,Paulette Goddard
1741,Jack Oakie
1742,Deems Taylor
1743,Walt Disney
1744,Julietta Novis
1745,Thomas Mitchell
1746,John Ridgely
1747,Jane Seymour
1748,Stephen Boyd
1749,Hugh Griffith
1750,Christopher Guest
1751,Harry Shearer
1752,Ed Asner
1753,Pat Benatar
1754,Jerry Brown
1755,Lea Thompson
1756,Denholm Elliott
1757,Candice Bergen
1758,Edward Fox
1759,Maggie Smith
1760,Gabriel Jarret
1761,Michelle Meyrink
1762,Bob Geldof
1763,Christine Hargreaves
1764,James Laurenson
1765,Haing S. Ngor
1766,Anton Glanzelius
1767,Tomas von Brömssen
1768,Anki Lidén
1769,Walter Pidgeon
1770,Anne Francis
1771,Amy Madigan
1772,Gaby Hoffmann
1773,Michael Caine
1774,Harry Dean Stanton
1775,Dean Stockwell
1776,Valerie M. Agnew
1777,Carrie Akre
1778,Jeff Ament
1779,Sean Pertwee
1780,Catherine Zeta-Jones
1781,Steven Mackintosh
1782,Charles Dance
1783,David Naughton
1784,Jenny Agutter
1785,Griffin Dunne
1786,Stephen Macht
1787,Shawn Weatherly
1788,Tess Harper
1789,Robert Joy
1790,Robin Thomas
1791,Starr Andreeff
1792,Allen Cutler
1793,Ross Partridge
1794,Julia Nickson
1795,Lala Sloatman
1796,James Olson
1797,Burt Young
1798,Rutanya Alda
1799,Margot Kidder
1800,Rod Steiger
1801,Kim Coates
1802,Dawna Wightman
1803,Helen Hughes
1804,Udo Kier
1805,Joe Dallesandro
1806,Vittorio De Sica
1807,Amy Steel
1808,Ken Olandt
1809,Deborah Foreman
1810,Helen Shaver
1811,Harley Cross
1812,Tippi Hedren
1813,Rod Taylor
1814,Aneta Corsaut
1815,Earl Rowe
1816,David Huffman
1817,Marianna Hill
1818,Lindsay Duncan
1819,Kim Delaney
1820,Boris Karloff
1821,Bela Lugosi
1822,Henry Daniell
1823,Colin Clive
1824,Valerie Hobson
1825,Oliver Reed
1826,Burgess Meredith
1827,Polly Bergen
1828,Sissy Spacek
1829,Piper Laurie
1830,Amy Irving
1831,John Heard
1832,Max Schreck
1833,Gustav von Wangenheim
1834,Greta Schröder
1835,Klaus Kinski
1836,Lee Remick
1837,David Warner
1838,Barbra Streisand
1839,Emily Watson
1840,Stellan Skarsgård
1841,Josh Brolin
1842,Noah Taylor
1843,Geoffrey Rush
1844,Dwight Yoakam
1845,Damien Echols
1846,Jason Baldwin
1847,Jessie Misskelley Jr.
1848,Charles Berling
1849,Jean Rochefort
1850,Paul Scofield
1851,Joely Richardson
1852,William Shatner
1853,Leonard Nimoy
1854,DeForest Kelley
1855,Ricardo Montalban
1856,James Doohan
1857,Olivia Newton-John
1858,Maxwell Caulfield
1859,Lorna Luft
1860,Basil Wallace
1861,Roy Scheider
1862,Lorraine Gary
1863,Murray Hamilton
1864,Bess Armstrong
1865,Simon MacCorkindale
1866,Swoosie Kurtz
1867,Kurtwood Smith
1868,Trey Wilson
1869,Barbara Hershey
1870,Sidney Poitier
1871,Mackenzie Astin
1872,Mike Judge
1873,Sandrine Bonnaire
1874,David Arquette
1875,Jodhi May
1876,Fionnula Flanagan
1877,Aidan Gillen
1878,Ann Wedgeworth
1879,Laurence Côte
1880,Luc Roeg
1881,David Gulpilil
1882,Daniel Benzali
1883,Danny Keogh
1884,Patrick Shai
1885,Seputla Sebogodi
1886,Kathleen Quinlan
1887,Brendan Gleeson
1888,Colin Friels
1889,Jackson Liu
1890,Annie Wu Chen-Chun
1891,Kim Miyori
1892,Art Evans
1893,Andrew Robertson
1894,Alice Coulthard
1895,Arabella Field
1896,Rodney Dangerfield
1897,Debi Mazar
1898,Michael Lerner
1899,Jared Leto
1900,R. Lee Ermey
1901,Ed O'Neill
1902,Debra Messing
1903,Andrei Khalimon
1904,Zdeněk Svěrák
1905,Libuše Šafránková
1906,Eugene Levy
1907,Fred Willard
1908,Timothy Dalton
1909,Fran Drescher
1910,Giovanni Ribisi
1911,Steve Zahn
1912,Edoardo Ballerini
1913,Matthew Perry
1914,Skeet Ulrich
1915,Balthazar Getty
1916,Don Cheadle
1917,Jamie Foxx
1918,Tommy Davidson
1919,Dean Cain
1920,JoBeth Williams
1921,Indira Varma
1922,Sarita Choudhury
1923,Ramon Tikaram
1924,Howard Stern
1925,Robin Quivers
1926,Mary McCormack
1927,Hope Davis
1928,Pat McNamara
1929,Anne Meara
1930,Maura Tierney
1931,Justin Cooper
1932,Jackie Guerra
1933,Constance Marie
1934,Jasmine Guy
1935,Natalie Cole
1936,Natalie Desselle-Reid
1937,Matt Day
1938,Frances O'Connor
1939,Matthew Dyktynski
1940,Blake Foster
1941,Catherine Sutherland
1942,Dennis Rodman
1943,Mickey Rourke
1944,Jennifer Connelly
1945,Molly Parker
1946,Peter Outerbridge
1947,Jay Brazeau
1948,George Hamilton
1949,Pauline Collins
1950,Lisa Kudrow
1951,Kevin Lin
1952,Michael York
1953,Aleksandra Vujcic
1954,Julian Arahanga
1955,Julia Louis-Dreyfus
1956,Milla Jovovich
1957,Rachel True
1958,Nathan Bexton
1959,Meret Becker
1960,Corinna Harfouch
1961,Anian Zollner
1962,Koji Yakusho
1963,Tamiyo Kusakari
1964,Naoto Takenaka
1965,Kelly Preston
1966,Delphine Schiltz
1967,Victoire Thivisol
1968,Matiaz Bureau Caton
1969,Steven Soderbergh
1970,Scott Allen
1971,Betsy Brantley
1972,Blake Heron
1973,J. Madison Wright
1974,Michael Moriarty
1975,Charlize Theron
1976,Robbie Coltrane
1977,Vivian Wu
1978,Yoshi Oida
1979,Ken Ogata
1980,Mercedes Ruehl
1981,Tate Donovan
1982,Josh Keaton
1983,Roger Bart
1984,Garance Clavel
1985,Zinedine Soualem
1986,Renée Le Calm
1987,Amanda de Cadenet
1988,Rudolf Martin
1989,Dyan Cannon
1990,Scott Bairstow
1991,Devon Sawa
1992,Miranda Otto
1993,Rebecca Frith
1994,George Shevtsov
1995,Morris Chestnut
1996,Thomas Haden Church
1997,Michael Jai White
1998,Kevin Zegers
1999,Wendy Makkena
2000,Michael Jeter
2001,Jay Mohr
2002,Aaron Eckhart
2003,Stacy Edwards
2004,Matt Malloy
2005,Lynda Steadman
2006,Mark Benton
2007,Brian Cox
2008,Richard Roundtree
2009,Janine Turner
2010,Cameron Finley
2011,Alexander Goodwin
2012,Heather Locklear
2013,Kevin Sorbo
2014,Karina Lombard
2015,William Richert
2016,Nick Scotti
2017,Anthony Barrile
2018,Douglas Spain
2019,Efrain Figueroa
2020,Kandeyce Jorden
2021,Tom Selleck
2022,Elle Macpherson
2023,Marcel Iureș
2024,Jamyang Jamtsho Wangchuk
2025,Angus Scrimm
2026,Andrew Divoff
2027,Tammy Lauren
2028,Marg Helgenberger
2029,David O'Hara
2030,Milo O’Shea
2031,Peter Fonda
2032,Patricia Richardson
2033,Christine Dunford
2034,Mark Addy
2035,Wim Snape
2036,Jason Flemyng
2037,Dorothy Tutin
2038,Geoffrey Palmer
2039,Jennifer Love Hewitt
2040,Sarah Michelle Gellar
2041,Freddie Prinze Jr.
2042,Harland Williams
2043,Tori Spelling
2044,Dave Hoover
2045,George Mendonça
2046,Raymond A. Mendez
2047,Neil Young
2048,Ralph Molina
2049,Frank Sampedro
2050,Jude Law
2051,Florence Hoath
2052,Elizabeth Earl
2053,Brendan Sexton III
2054,Antoine McLean
2055,Mtume Gant
2056,Jurnee Smollett
2057,Meagan Good
2058,Jim Belushi
2059,Lela Rochon
2060,Harold Ramis
2061,Warren Oates
2062,Rowan Atkinson
2063,Pamela Reed
2064,Stephen Dillane
2065,Matt Damon
2066,Josef Sommer
2067,Ian Richardson
2068,Casper Van Dien
2069,Denise Richards
2070,Lauren Tom
2071,Carrot Top
2072,Courtney Thorne-Smith
2073,Larry Miller
2074,John Hannah
2075,Talisa Soto
2076,Vanessa Redgrave
2077,Natascha McElhone
2078,Michael Kitchen
2079,Jeanne Moreau
2080,Bai Ling
2081,Joanne Whalley
2082,Valentina Cervi
2083,Clive Owen
2084,Brian Webber
2085,Eamonn Owens
2086,Alan Boyle
2087,Fiona Shaw
2088,Caroline Aaron
2089,Alex D. Linz
2090,Olek Krupa
2091,Rya Kihlstedt
2092,Lee Evans
2093,Vicki Lewis
2094,Michele Greene
2095,Bruce Dinsmore
2096,Steve Railsback
2097,Sarah Polley
2098,Tom McCamus
2099,Will Patton
2100,Pam Grier
2101,Tenzin Thuthob Tsarong
2102,Tencho Gyalpo
2103,Tsewang Migyur Khangsar
2104,Julie Christie
2105,Georges Du Fresne
2106,Michèle Laroque
2107,Jean-Philippe Écoffey
2108,Hank Azaria
2109,Victor Wong
2110,Mathew Botuchis
2111,Hulk Hogan
2112,Rufus Sewell
2113,Dave Chappelle
2114,Jim Breuer
2115,Dan Futterman
2116,Stuart Townsend
2117,Leon Lai Ming
2118,Charlie Yeung Choi-Nei
2119,Pedro Cardoso
2120,Fernanda Torres
2121,Victoria Beckham
2122,Mel B
2123,Emma Bunton
2124,Anthony Heald
2125,Gretchen Mol
2126,Asia Argento
2127,Miguel Ferrer
2128,Julie Entwisle
2129,Dan Monahan
2130,Susie Porter
2131,Fiona Loewi
2132,Ed Viesturs
2133,David Breashears
2134,Monica Potter
2135,Kayoko Kishimoto
2136,Ren Osugi
2137,Joseph Cross
2138,Natasha Gregson Wagner
2139,LisaRaye McCoy
2140,Kyla Pratt
2141,Trevor Morgan
2142,George Hearn
2143,Michael Moore
2144,Jim Czarnecki
2145,Elaine Bly
2146,Ben Gazzara
2147,Richard Riehle
2148,Gheorghe Mureșan
2149,Ray Allen
2150,Rosario Dawson
2151,Javier Bardem
2152,Francesca Neri
2153,Liberto Rabal
2154,Ryan O'Neal
2155,Mark Williams
2156,Jenna Elfman
2157,Zakes Mokae
2158,Dylan Carlson
2159,Kurt Cobain
2160,Richard Norton
2161,Miki Lee
2162,Homayoun Ershadi
2163,Abdolrahman Bagheri
2164,Safar Ali Moradi
2165,Jan Decleir
2166,Fedja van Huêt
2167,Betty Schuurman
2168,Corbin Bernsen
2169,Christina Applegate
2170,Steven Waddington
2171,Breckin Meyer
2172,Peter Facinelli
2173,Eddie Mills
2174,Jessalyn Gilsig
2175,Andrea Corr
2176,Kimberly Deauna Adams
2177,Tobey Maguire
2178,Harry Connick Jr.
2179,Sverre Anker Ousdal
2180,Bjørn Floberg
2181,Paolo Rotondo
2182,Rebecca Hobbs
2183,Chris Graham
2184,Sylvie Testud
2185,Tatjana Trieb
2186,Howie Seago
2187,Ethan Embry
2188,Charlie Korsmo
2189,Radha Mitchell
2190,Gabriel Mann
2191,Ally Sheedy
2192,Amir Farrokh Hashemian
2193,Bahare Seddiqi
2194,Nafise Jafar-Mohammadi
2195,Ione Skye
2196,Thomas Jay Ryan
2197,James Urbaniak
2198,BD Wong
2199,Gillian Anderson
2200,Mitch Pileggi
2201,Peter McDonald
2202,Tony Doyle
2203,Ossie Davis
2204,Rachel Roberts
2205,Vivean Gray
2206,Helen Morse
2207,Adam Beach
2208,Evan Adams
2209,Hatty Jones
2210,Gregory Smith
2211,Sean Gullette
2212,Mark Margolis
2213,Ben Shenkman
2214,Liza Weil
2215,Kathryn Rossetter
2216,Gregory Walcott
2217,Mona McKinnon
2218,Duke Moore
2219,Charles King
2220,Anita Page
2221,Bessie Love
2222,Louis Wolheim
2223,Lew Ayres
2224,John Wray
2225,Richard Dix
2226,Estelle Taylor
2227,John Barrymore
2228,Charles Laughton
2229,Franchot Tone
2230,Luise Rainer
2231,Paul Muni
2232,Gale Sondergaard
2233,Joseph Schildkraut
2234,Greer Garson
2235,Teresa Wright
2236,Bing Crosby
2237,Barry Fitzgerald
2238,Frank McHugh
2239,Phillip Terry
2240,Fredric March
2241,Harold Russell
2242,John Garfield
2243,Basil Sydney
2244,Eileen Herlie
2245,John Ireland
2246,Broderick Crawford
2247,Joanne Dru
2248,Montgomery Clift
2249,Karl Malden
2250,Betsy Blair
2251,Esther Minciotti
2252,Richard Beymer
2253,Russ Tamblyn
2254,Susannah York
2255,Wendy Hiller
2256,Leo McKern
2257,Ron Moody
2258,Shani Wallis
2259,Sylvia Miles
2260,Fernando Rey
2261,Talia Shire
2262,Jane Alexander
2263,Mary Tyler Moore
2264,Judd Hirsch
2265,Ben Cross
2266,Ian Charleson
2267,Cheryl Campbell
2268,Klaus Maria Brandauer
2269,Janet Margolin
2270,Marcel Hillaire
2271,Charles Cioffi
2272,Tracey Walter
2273,Edward Clements
