movieId,actor
497,Robert Sean Leonard
499,Matt Dillon
499,Annabella Sciorra
499,Mary-Louise Parker
500,Robin Williams
500,Sally Field
500,Lisa Jakub
501,David Thewlis
501,Lesley Sharp
501,Katrin Cartlidge
502,Pat Morita
502,Hilary Swank
502,Michael Ironside
504,Ray Liotta
504,Lance Henriksen
504,Stuart Wilson
505,Elijah Wood
505,Bruce Willis
505,Jason Alexander
506,Tilda Swinton
506,Billy Zane
506,Lothaire Bluteau
507,Kevin Costner
507,Clint Eastwood
507,Laura Dern
508,Tom Hanks
508,Denzel Washington
508,Jason Robards
509,Holly Hunter
509,Harvey Keitel
509,Sam Neill
510,Janet Jackson
510,Tupac Shakur
510,Regina King
511,James Caan
511,Halle Berry
511,Omar Epps
512,Donald Sutherland
512,Eric Thal
512,Julie Warner
513,Brian Benben
513,Mary Stuart Masterson
513,Ned Beatty
514,Denis Leary
514,Judy Davis
514,Kevin Spacey
515,Anthony Hopkins
515,Emma Thompson
515,James Fox
516,Danny DeVito
516,Gregory Hines
516,James Remar
517,Sean Connery
517,Wesley Snipes
517,Tia Carrere
518,Anthony Hopkins
518,Bridget Fonda
518,Matthew Broderick
519,Robert John Burke
519,Nancy Allen
519,Rip Torn
520,Cary Elwes
520,Richard Lewis
520,Roger Rees
521,Gary Oldman
521,Lena Olin
521,Annabella Sciorra
522,Russell Crowe
522,Daniel Pollock
522,Jacqueline McKenzie
523,Ashley Judd
523,Todd Field
523,Bentley Mitchum
524,Sean Astin
524,Jon Favreau
524,Ned Beatty
526,Cyril Collard
526,Romane Bohringer
526,Carlos López
527,Liam Neeson
527,Ben Kingsley
527,Ralph Fiennes
528,Albert Brooks
528,Brendan Fraser
528,Dianne Wiest
529,Max Pomeranc
529,Joe Mantegna
529,Joan Allen
531,Kate Maberly
531,Heydon Prowse
531,Andrew Knott
532,Kathleen Turner
532,Sam Waterston
532,Ricki Lake
533,Alec Baldwin
533,John Lone
533,Penelope Ann Miller
534,Anthony Hopkins
534,Debra Winger
534,Edward Hardwicke
535,Andie MacDowell
535,Bruce Davison
535,Jack Lemmon
536,Steve Martin
536,Gabriel Byrne
536,Laura Linney
537,Hugh Grant
537,Tara Fitzgerald
537,Sam Neill
538,Stockard Channing
538,Will Smith
538,Donald Sutherland
539,Meg Ryan
539,Tom Hanks
539,Ross Malinger
540,Sharon Stone
540,William Baldwin
540,Tom Berenger
541,Harrison Ford
541,Rutger Hauer
541,Sean Young
542,Pauly Shore
542,Carla Gugino
542,Lane Smith
543,Mike Myers
543,Nancy Travis
543,Anthony LaPaglia
544,Bruce Willis
544,Sarah Jessica Parker
544,Dennis Farina
546,Bob Hoskins
546,John Leguizamo
546,Dennis Hopper
547,Ice-T
547,Rutger Hauer
547,Charles S. Dutton
548,Charlie Sheen
548,Nastassja Kinski
548,James Gandolfini
549,Colm Feore
549,Derek Keurvorst
549,Derek Keurvorst
550,Lara Flynn Boyle
550,Stephen Baldwin
550,Josh Charles
551,Danny Elfman
551,Chris Sarandon
551,Catherine O'Hara
552,Chris O'Donnell
552,Kiefer Sutherland
552,Oliver Platt
553,Kurt Russell
553,Val Kilmer
553,Sam Elliott
555,Christian Slater
555,Patricia Arquette
555,Dennis Hopper
556,James Carville
556,George Stephanopoulos
556,Heather Beckel
558,Macaulay Culkin
558,Christopher Lloyd
558,Whoopi Goldberg
562,Heather Matarazzo
562,Matthew Faber
562,Daria Kalinina
563,Miou-Miou
563,Renaud
563,Jean Carmet
564,Tom Berenger
564,William McNamara
564,Erika Eleniak
567,Verónica Forqué
567,Victoria Abril
567,Peter Coyote
568,Kim Vithana
568,Jimmi Harkishin
568,Sarita Khajuria
569,Luke Edwards
569,Timothy Busfield
569,John Ashton
573,Paolo Villaggio
573,Isa Danieli
573,Paolo Bonacelli
574,Jeremy Davies
574,Alberta Watson
574,Benjamin Hendrickson
575,Bug Hall
575,Brittany Ashton Holmes
575,Travis Tedford
577,Tina Majorino
577,Chelsea Field
577,Shane Meier
579,Claudio Amendola
579,Enrico Lo Verso
579,Carlo Cecchi
580,Jim Broadbent
580,Phoebe Cates
580,Wendy Hughes
581,Lily Tomlin
581,Tony Curtis
581,Susan Sarandon
583,Nanni Moretti
583,Renato Carpentieri
583,Antonio Neiwiller
585,Shelley Long
585,Gary Cole
585,Christine Taylor
586,Macaulay Culkin
586,Joe Pesci
586,Daniel Stern
587,Patrick Swayze
587,Demi Moore
587,Whoopi Goldberg
588,Scott Weinger
588,Robin Williams
588,Linda Larkin
589,Arnold Schwarzenegger
589,Linda Hamilton
589,Edward Furlong
590,Kevin Costner
590,Mary McDonnell
590,Graham Greene
592,Michael Keaton
592,Jack Nicholson
592,Kim Basinger
593,Jodie Foster
593,Anthony Hopkins
593,Scott Glenn
594,Adriana Caselotti
594,Lucille La Verne
594,Harry Stockwell
595,Paige O'Hara
595,Robby Benson
595,Richard White
596,Dickie Jones
596,Cliff Edwards
596,Christian Rub
597,Richard Gere
597,Julia Roberts
597,Jason Alexander
599,William Holden
599,Ernest Borgnine
599,Robert Ryan
600,Gil Bellows
600,Renée Zellweger
600,Rory Cochrane
602,Quincy Jones
602,Dizzy Gillespie
602,Sonny Rollins
605,Michelle Pfeiffer
605,George Clooney
605,Mae Whitman
606,Tony Todd
606,Kelly Rowan
606,William O'Leary
608,Frances McDormand
608,William H. Macy
608,Steve Buscemi
609,Michael J. Fox
609,Sally Field
609,Ralph Waite
610,Rodger Bumpass
610,John Candy
610,Jackie Burroughs
611,Bruce Ramsay
611,Valentina Vargas
611,Doug Bradley
612,David Schwimmer
612,Gwyneth Paltrow
612,Michael Rapaport
613,William Hurt
613,Charlotte Gainsbourg
613,Joan Plowright
615,Nino Manfredi
615,Johnny Dorelli
615,Anna Karina
616,Phil Harris
616,Eva Gabor
616,Sterling Holloway
617,Marisa Paredes
617,Juan Echanove
617,Carme Elias
618,Antonio Banderas
618,Melanie Griffith
618,Daryl Hannah
619,Matt LeBlanc
619,Gene Ross
619,Paul Hewitt
626,Lynn Whitfield
626,Martin Lawrence
626,Regina King
627,Cameron Diaz
627,Ron Eldard
627,Annabeth Gish
628,Richard Gere
628,Laura Linney
628,Edward Norton
631,Charlie Sheen
631,Dom DeLuise
631,Adam Wylie
632,Ian Hart
632,Rosana Pastor
632,Frédéric Pierrot
633,Tim Daly
633,Caroleen Feeney
633,Dan Gunther
634,Whoopi Goldberg
634,Armin Mueller-Stahl
634,Juliet Landau
635,Robert Duvall
635,James Earl Jones
635,Michael Beach
636,Michael Gunther
636,Craig Chester
636,Michael Stock
637,Steve Martin
637,Dan Aykroyd
637,Phil Hartman
638,Richard E. Grant
638,Samantha Mathis
638,Judi Dench
639,Theresa Randle
639,Isaiah Washington
639,Spike Lee
640,Sharon Stone
640,Isabelle Adjani
640,Chazz Palminteri
645,Emmanuelle Béart
645,Michel Serrault
645,Claire Nadeau
647,Denzel Washington
647,Meg Ryan
647,Lou Diamond Phillips
648,Tom Cruise
648,Jon Voight
648,Emmanuelle Béart
649,Masatoshi Nagase
649,Lili Taylor
649,Fisher Stevens
650,Robin Wright
650,Morgan Freeman
650,Stockard Channing
653,Dennis Quaid
653,Sean Connery
653,David Thewlis
656,Whoopi Goldberg
656,Frank Langella
656,Dennis Farina
661,Paul Terry
661,Miriam Margolyes
661,Joanna Lumley
662,Mark Wahlberg
662,Reese Witherspoon
662,William Petersen
663,Dave Foley
663,Bruce McCulloch
663,Kevin McDonald
665,Miki Manojlović
665,Lazar Ristovski
665,Mirjana Joković
667,Daniel Bernhardt
667,Pat Morita
667,Donald Gibb
668,Subir Banerjee
668,Uma Das Gupta
668,Karuna Banerjee
670,Soumitra Chatterjee
670,Sharmila Tagore
670,Alok Chakravarty
671,Michael J. Nelson
671,Trace Beaulieu
671,Kevin Murphy
673,Michael Jordan
673,Wayne Knight
673,Theresa Randle
674,Jane Fonda
674,John Phillip Law
674,Anita Pallenberg
678,Billy Bob Thornton
678,Molly Ringwald
678,J.T. Walsh
679,Albert Finney
679,Matt Keeslar
679,Victoria Smurfit
680,Eddie Constantine
680,Anna Karina
680,Akim Tamiroff
685,Eric Roberts
685,Gregory Harrison
685,Margaret Cho
688,Danny Glover
688,Ray Liotta
688,Denis Leary
691,Shirley MacLaine
691,Ricki Lake
691,Brendan Fraser
692,Mario Van Peebles
692,Barry Corbin
692,William Sadler
694,Tom Berenger
694,Raymond Cruz
694,Marc Anthony
695,Alicia Silverstone
695,Kevin Dillon
695,Bill Nunn
697,Keanu Reeves
697,Cameron Diaz
697,Vincent D'Onofrio
698,Audie England
698,Costas Mandylor
698,Bernard Zette
700,Charlie Talbert
700,Kathy Bates
700,Chris Owen
703,Winona Ryder
703,Lukas Haas
703,John C. Reilly
704,Jean-Claude Van Damme
704,Roger Moore
704,James Remar
706,Rhea Perlman
706,Fredro Starr
706,Carol Kane
707,Nick Nolte
707,Melanie Griffith
707,Chazz Palminteri
708,Uma Thurman
708,Janeane Garofalo
708,Ben Chaplin
709,Joey Lawrence
709,Billy Joel
709,Cheech Marin
710,Damon Wayans
710,Daniel Stern
710,Dan Aykroyd
711,Elijah Wood
711,Paul Hogan
711,Jonathan Banks
714,Johnny Depp
714,Gary Farmer
714,Crispin Glover
715,Juliette Binoche
715,Olivier Martinez
715,Pierre Arditi
718,Jean Reno
718,Christian Clavier
718,Valérie Lemercier
719,Michael Keaton
719,Andie MacDowell
719,Harris Yulin
720,Peter Sallis
720,Anne Reid
722,Maila Nurmi
722,Dolores Fuller
722,Paul Marco
724,Robin Tunney
724,Fairuza Balk
724,Neve Campbell
725,Samuel L. Jackson
725,Jeff Goldblum
725,Peter Berg
726,Sharon Stone
726,Rob Morrow
726,Randy Quaid
728,Eileen Atkins
728,Kate Beckinsale
728,Sheila Burrell
731,Alec Baldwin
731,Kelly Lynch
731,Eric Roberts
733,Sean Connery
733,Nicolas Cage
733,Ed Harris
735,Rupert Everett
735,François Hadji-Lazaro
735,Anna Falchi
736,Helen Hunt
736,Bill Paxton
736,Jami Gertz
737,Pamela Anderson
737,Temuera Morrison
737,Victoria Rowell
741,Atsuko Tanaka
741,Akio Otsuka
741,Iemasa Kayumi
742,Robert John Burke
742,Michael Constantine
742,Lucinda Jenney
743,Leslie Nielsen
743,Nicollette Sheridan
743,Charles Durning
745,Peter Sallis
745,Anne Reid
747,Tom Arnold
747,Jessica Lundy
747,Bug Hall
748,Charlie Sheen
748,Lindsay Crouse
748,Richard Schiff
750,Peter Sellers
750,George C. Scott
750,Sterling Hayden
757,Leslie Cheung Kwok-Wing
757,Tony Leung Ka-Fai
757,Brigitte Lin Ching-Hsia
760,Dominique Horwitz
760,Thomas Kretschmann
760,Jochen Nickel
761,Billy Zane
761,Kristy Swanson
761,Treat Williams
762,Demi Moore
762,Burt Reynolds
762,Armand Assante
764,Pruitt Taylor Vince
764,Shelley Winters
764,Liv Tyler
765,Robin Williams
765,Diane Lane
765,Brian Kerwin
766,Lili Taylor
766,Jared Harris
766,Martha Plimpton
773,Magaye Niang
773,Myriam Niang
773,Christoph Colomb
775,Brigitte Bardot
775,Alain Delon
775,Jane Fonda
778,Ewan McGregor
778,Ewen Bremner
778,Jonny Lee Miller
779,Jeanne Tripplehorn
779,Dylan McDermott
779,Karen Allen
780,Will Smith
780,Bill Pullman
780,Jeff Goldblum
781,Liv Tyler
781,Sinéad Cusack
781,Jeremy Irons
782,Robert De Niro
782,Wesley Snipes
782,Ellen Barkin
783,Tom Hulce
783,Demi Moore
783,Tony Jay
784,Jim Carrey
784,Matthew Broderick
784,Leslie Mann
785,Woody Harrelson
785,Randy Quaid
785,Vanessa Angel
786,Arnold Schwarzenegger
786,Vanessa Williams
786,James Caan
788,Eddie Murphy
788,Jada Pinkett Smith
788,James Coburn
790,Kristin Scott Thomas
790,Claudiu Bleonţ
790,Olga Tudorache
795,Harvey Keitel
795,Rosie Perez
795,Anthony Quinn
798,Sylvester Stallone
798,Amy Brenneman
798,Viggo Mortensen
799,Michael J. Fox
799,Trini Alvarado
799,Peter Dobson
800,Chris Cooper
800,Matthew McConaughey
800,Elizabeth Peña
801,Michelle Trachtenberg
801,Rosie O'Donnell
801,J. Smith-Cameron
802,John Travolta
802,Kyra Sedgwick
802,Forest Whitaker
803,Catherine Keener
803,Anne Heche
803,Todd Field
804,Jennifer Aniston
804,Maxine Bahns
804,Edward Burns
805,Matthew McConaughey
805,Sandra Bullock
805,Samuel L. Jackson
806,Dustin Hoffman
806,Dennis Franz
806,Sean Nelson
808,Thora Birch
808,Vincent Kartheiser
808,Dirk Benedict
809,Laurence Fishburne
809,Stephen Baldwin
809,Salma Hayek Pinault
810,Shaquille O'Neal
810,Francis Capra
810,Ally Walker
813,Bill Murray
813,Janeane Garofalo
813,Matthew McConaughey
818,Shelley Long
818,Gary Cole
818,Christopher Daniel Barnes
823,Patrick Bauchau
823,Haydée Politoff
823,Daniel Pommereulle
824,André Eisermann
824,Udo Samel
824,Jeremy Clyde
828,Martin Landau
828,Jonathan Taylor Thomas
828,Geneviève Bujold
829,Jerry O'Connell
829,Megan Ward
829,Billy West
830,Goldie Hawn
830,Bette Midler
830,Diane Keaton
832,Mel Gibson
832,Rene Russo
832,Gary Sinise
833,Jon Lovitz
833,Tia Carrere
833,Louise Fletcher
835,Hedy Burress
835,Angelina Jolie
835,Jenny Lewis
836,Keanu Reeves
836,Morgan Freeman
836,Rachel Weisz
837,Mara Wilson
837,Danny DeVito
837,Rhea Perlman
838,Gwyneth Paltrow
838,Jeremy Northam
838,Toni Collette
839,Vincent Perez
839,Mia Kirshner
839,Iggy Pop
840,Jamie Lee Curtis
840,Kevin Pollak
840,Kyle Howard
841,Pierre Brasseur
841,Alida Valli
841,Édith Scob
842,Dennis Miller
842,Erika Eleniak
842,Angie Everhart
848,Alison Elliott
848,Ellen Burstyn
848,Marcia Gay Harden
849,Kurt Russell
849,Stacy Keach
849,Steve Buscemi
851,Jeffrey Wright
851,Michael Wincott
851,Benicio del Toro
852,Kevin Costner
852,Rene Russo
852,Don Johnson
858,Marlon Brando
858,Al Pacino
858,James Caan
861,Jackie Chan
861,Michelle Yeoh
861,Maggie Cheung Man-Yuk
866,Gina Gershon
866,Jennifer Tilly
866,Joe Pantoliano
867,Tom Arnold
867,David Paymer
867,Rhea Perlman
869,Jennifer Jason Leigh
869,Miranda Richardson
869,Harry Belafonte
870,Joe Pesci
870,Danny Glover
870,Rosanna Arquette
875,Alexandra Paul
875,Youssef Abed-Alnour
875,Paul Gleason
876,Michelle Yeoh
876,Yu Rongguang
876,Emil Chau Wah-Kin
879,Penelope Ann Miller
879,Tom Sizemore
879,Linda Hunt
880,Marlon Brando
880,Val Kilmer
880,David Thewlis
881,Sinbad
881,Brock Pierce
881,Blake Boyd
882,Kyle MacLachlan
882,Elisabeth Shue
882,Dermot Mulroney
885,Whoopi Goldberg
885,Gérard Depardieu
885,Haley Joel Osment
886,Damon Wayans
886,Adam Sandler
886,James Caan
888,Scott McAfee
888,Candace Hutson
888,Heather Hogan
889,Ariane Schluter
889,Ad van Kempen
891,Donald Pleasence
891,Paul Rudd
891,Marianne Hagan
892,Helena Bonham Carter
892,Richard E. Grant
892,Nigel Hawthorne
893,Nick Nolte
893,Sheryl Lee
893,Alan Arkin
896,Élodie Bouchez
896,Gaël Morel
896,Stéphane Rideau
897,Gary Cooper
897,Ingrid Bergman
897,Akim Tamiroff
898,Cary Grant
898,Katharine Hepburn
898,James Stewart
899,Gene Kelly
899,Donald O'Connor
899,Debbie Reynolds
900,Gene Kelly
900,Leslie Caron
900,Oscar Levant
901,Audrey Hepburn
901,Fred Astaire
901,Kay Thompson
902,Audrey Hepburn
902,George Peppard
902,Patricia Neal
903,James Stewart
903,Kim Novak
903,Barbara Bel Geddes
904,James Stewart
904,Grace Kelly
904,Wendell Corey
905,Clark Gable
905,Claudette Colbert
905,Walter Connolly
906,Charles Boyer
906,Ingrid Bergman
906,Joseph Cotten
907,Fred Astaire
907,Ginger Rogers
907,Alice Brady
908,Cary Grant
908,Eva Marie Saint
908,James Mason
909,Jack Lemmon
909,Shirley MacLaine
909,Fred MacMurray
910,Tony Curtis
910,Jack Lemmon
910,Marilyn Monroe
911,Cary Grant
911,Audrey Hepburn
911,Walter Matthau
912,Humphrey Bogart
912,Ingrid Bergman
912,Paul Henreid
913,Humphrey Bogart
913,Mary Astor
913,Gladys George
914,Audrey Hepburn
914,Rex Harrison
914,Stanley Holloway
915,Audrey Hepburn
915,William Holden
915,Humphrey Bogart
916,Audrey Hepburn
916,Gregory Peck
916,Eddie Albert
917,Shirley Temple
917,Richard Greene
917,Anita Louise
918,Judy Garland
918,Margaret O'Brien
918,Mary Astor
919,Judy Garland
919,Frank Morgan
919,Ray Bolger
920,Vivien Leigh
920,Clark Gable
920,Olivia de Havilland
921,Peter O'Toole
921,Mark Linn-Baker
921,Jessica Harper
922,William Holden
922,Gloria Swanson
922,Erich von Stroheim
923,Orson Welles
923,Joseph Cotten
923,Dorothy Comingore
924,Keir Dullea
924,Gary Lockwood
924,William Sylvester
926,Bette Davis
926,Anne Baxter
926,George Sanders
927,Norma Shearer
927,Joan Crawford
927,Rosalind Russell
928,Laurence Olivier
928,Joan Fontaine
928,George Sanders
929,Joel McCrea
929,Laraine Day
929,Herbert Marshall
930,Cary Grant
930,Ingrid Bergman
930,Claude Rains
931,Ingrid Bergman
931,Gregory Peck
931,Leo G. Carroll
932,Cary Grant
932,Deborah Kerr
932,Richard Denning
933,Cary Grant
933,Grace Kelly
933,Jessie Royce Landis
934,Spencer Tracy
934,Joan Bennett
934,Elizabeth Taylor
935,Fred Astaire
935,Cyd Charisse
935,Oscar Levant
936,Greta Garbo
936,Melvyn Douglas
936,Ina Claire
937,Gary Cooper
937,Audrey Hepburn
937,Maurice Chevalier
938,Leslie Caron
938,Maurice Chevalier
938,Louis Jourdan
940,Errol Flynn
940,Olivia de Havilland
940,Basil Rathbone
941,Tyrone Power
941,Linda Darnell
941,Basil Rathbone
942,Dana Andrews
942,Gene Tierney
942,Clifton Webb
943,Gene Tierney
943,Rex Harrison
943,George Sanders
944,Ronald Colman
944,Jane Wyatt
944,Edward Everett Horton
945,Fred Astaire
945,Ginger Rogers
945,Edward Everett Horton
946,Carole Lombard
946,Jack Benny
946,Robert Stack
947,William Powell
947,Carole Lombard
947,Alice Brady
948,Elizabeth Taylor
948,Rock Hudson
948,James Dean
949,James Dean
949,Julie Harris
949,Raymond Massey
950,William Powell
950,Myrna Loy
950,Maureen O'Sullivan
951,Cary Grant
951,Rosalind Russell
951,Ralph Bellamy
952,David Niven
952,Cantinflas
952,Finlay Currie
953,James Stewart
953,Donna Reed
953,Lionel Barrymore
954,James Stewart
954,Jean Arthur
954,Claude Rains
955,Cary Grant
955,Katharine Hepburn
955,Charles Ruggles
956,Cary Grant
956,Irene Dunne
956,Beulah Bondi
959,Leslie Howard
959,Bette Davis
959,Frances Dee
961,Freddie Bartholomew
961,Dolores Costello
961,C. Aubrey Smith
963,Danny Kaye
963,Walter Slezak
963,Barbara Bates
965,Robert Donat
965,Madeleine Carroll
965,Lucie Mannheim
968,Judith O'Dea
968,Duane Jones
968,Marilyn Eastman
969,Humphrey Bogart
969,Katharine Hepburn
969,Robert Morley
970,Humphrey Bogart
970,Jennifer Jones
970,Gina Lollobrigida
971,Paul Newman
971,Elizabeth Taylor
971,Burl Ives
973,Gary Cooper
973,Barbara Stanwyck
973,Edward Arnold
976,Helen Hayes
976,Gary Cooper
976,Adolphe Menjou
979,Ian Hart
979,John Lynch
979,James Frain
981,Ice Cube
981,Elizabeth Hurley
981,Ving Rhames
982,William Holden
982,Kim Novak
982,Rosalind Russell
984,Adrian Pasdar
984,Jon Cryer
984,Tim Guinee
986,Jeff Daniels
986,Anna Paquin
986,Dana Delany
987,Craig Sheffer
987,Sheryl Lee
987,Terence Stamp
988,Illeana Douglas
988,Matt Dillon
988,Eric Stoltz
990,Jean-Claude Van Damme
990,Natasha Henstridge
990,Jean-Hugues Anglade
991,Liam Neeson
991,Aidan Quinn
991,Stephen Rea
993,Matthew Broderick
993,Patricia Arquette
993,Peter Riegert
994,Stanley Tucci
994,Tony Shalhoub
994,Minnie Driver
996,Bruce Willis
996,Bruce Dern
996,William Sanderson
998,Jada Pinkett Smith
998,Queen Latifah
998,Vivica A. Fox
999,Danny Aiello
999,Jeff Daniels
999,Teri Hatcher
1003,Hugh Grant
1003,Gene Hackman
1003,Sarah Jessica Parker
1004,Steven Seagal
1004,Keenen Ivory Wayans
1004,Bob Gunton
1005,Emilio Estevez
1005,Jeffrey Nordling
1005,David Selby
1006,Chris O'Donnell
1006,Gene Hackman
1006,Faye Dunaway
1007,Don Knotts
1007,Tim Conway
1007,Harry Morgan
1008,Fess Parker
1008,Hans Conried
1008,Buddy Ebsen
1009,Eddie Albert
1009,Ray Milland
1009,Donald Pleasence
1010,Dean Jones
1010,Michele Lee
1010,David Tomlinson
1011,Helen Hayes
1011,Ken Berry
1011,Stefanie Powers
1012,Tommy Kirk
1012,Dorothy McGuire
1012,Fess Parker
1013,Hayley Mills
1013,Maureen O'Hara
1013,Brian Keith
1014,Hayley Mills
1014,Jane Wyman
1014,Richard Egan
1015,Michael J. Fox
1015,Sally Field
1015,Don Ameche
1016,Fred MacMurray
1016,Jean Hagen
1016,Tommy Kirk
1017,John Mills
1017,Dorothy McGuire
1017,James MacArthur
1018,Hayley Mills
1018,Dean Jones
1018,Dorothy Provine
1019,Kirk Douglas
1019,James Mason
1019,Paul Lukas
1020,Leon
1020,Doug E. Doug
1020,Rawle D. Lewis
1021,Danny Glover
1021,Tony Danza
1021,Brenda Fricker
1022,Ilene Woods
1022,Eleanor Audley
1022,Verna Felton
1023,Sterling Holloway
1023,John Fiedler
1023,Paul Winchell
1024,Clarence Nash
1024,Sterling Holloway
1024,Joaquin Garay
1025,Sebastian Cabot
1025,Karl Swenson
1025,Junius Matthews
1027,Kevin Costner
1027,Morgan Freeman
1027,Mary Elizabeth Mastrantonio
