year_film,year_ceremony,ceremony,category,name,film,winner
1964,1965,37,SOUND,"Warner Bros. Studio Sound Department, George R. Groves, Sound Director",My Fair Lady,True
1964,1965,37,WRITING (Screenplay--based on material from another medium),Alan Jay Lerner,My Fair Lady,False
1954,1955,27,ACTRESS,Audrey Hepburn,Sabrina,False
1954,1955,27,ART DIRECTION (Black-and-White),"Art Direction:  Hal Pereira, Walter Tyler;  Set Decoration:  Sam Comer, Ray Moyer",Sabrina,False
1954,1955,27,CINEMATOGRAPHY (Black-and-White),"Charles Lang, Jr.",Sabrina,False
1954,1955,27,COSTUME DESIGN (Black-and-White),Edith Head,Sabrina,True
1954,1955,27,DIRECTING,Billy Wilder,Sabrina,False
1954,1955,27,WRITING (Screenplay),"Billy Wilder, Samuel Taylor, Ernest Lehman",Sabrina,False
1953,1954,26,ACTOR IN A SUPPORTING ROLE,Eddie Albert,Roman Holiday,False
1953,1954,26,ACTRESS,Audrey Hepburn,Roman Holiday,True
1953,1954,26,ART DIRECTION (Black-and-White),"Art Direction:  Hal Pereira, Walter Tyler",Roman Holiday,False
1953,1954,26,CINEMATOGRAPHY (Black-and-White),"Frank Planer, Henri Alekan",Roman Holiday,False
1953,1954,26,COSTUME DESIGN (Black-and-White),Edith Head,Roman Holiday,True
1953,1954,26,DIRECTING,William Wyler,Roman Holiday,False
1953,1954,26,FILM EDITING,Robert Swink,Roman Holiday,False
1953,1954,26,BEST MOTION PICTURE,"William Wyler, Producer",Roman Holiday,False
1953,1954,26,WRITING (Motion Picture Story),Dalton Trumbo,Roman Holiday,True
1953,1954,26,WRITING (Screenplay),"Ian McLellan Hunter, John Dighton",Roman Holiday,False
1944,1945,17,CINEMATOGRAPHY (Color),George Folsey,Meet Me in St. Louis,False
1944,1945,17,MUSIC (Scoring of a Musical Picture),Georgie Stoll,Meet Me in St. Louis,False
1944,1945,17,MUSIC (Song),Music and Lyrics by Ralph Blane and Hugh Martin,Meet Me in St. Louis,False
1944,1945,17,WRITING (Screenplay),"Irving Brecher, Fred F. Finklehoffe",Meet Me in St. Louis,False
1939,1940,12,ACTOR,Clark Gable,Gone with the Wind,False
1939,1940,12,ACTRESS,Vivien Leigh,Gone with the Wind,True
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Olivia de Havilland,Gone with the Wind,False
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Hattie McDaniel,Gone with the Wind,True
1939,1940,12,ART DIRECTION,Lyle Wheeler,Gone with the Wind,True
1939,1940,12,CINEMATOGRAPHY (Color),"Ernest Haller, Ray Rennahan",Gone with the Wind,True
1939,1940,12,DIRECTING,Victor Fleming,Gone with the Wind,True
1939,1940,12,FILM EDITING,"Hal C. Kern, James E. Newcom",Gone with the Wind,True
1939,1940,12,MUSIC (Original Score),Max Steiner,Gone with the Wind,False
1939,1940,12,OUTSTANDING PRODUCTION,Selznick International Pictures,Gone with the Wind,True
1939,1940,12,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Thomas T. Moulton, Sound Director",Gone with the Wind,False
1939,1940,12,SPECIAL EFFECTS,"John R. Cosgrove, Fred Albin, Arthur Johns",Gone with the Wind,False
1939,1940,12,WRITING (Screenplay),Sidney Howard,Gone with the Wind,True
1982,1983,55,ACTOR IN A LEADING ROLE,Peter O'Toole,My Favorite Year,False
1941,1942,14,ACTOR,Orson Welles,Citizen Kane,False
1941,1942,14,ART DIRECTION (Black-and-White),"Art Direction:  Perry Ferguson, Van Nest Polglase;  Interior Decoration:  Al Fields, Darrell Silvera",Citizen Kane,False
1941,1942,14,CINEMATOGRAPHY (Black-and-White),Gregg Toland,Citizen Kane,False
1941,1942,14,DIRECTING,Orson Welles,Citizen Kane,False
1941,1942,14,FILM EDITING,Robert Wise,Citizen Kane,False
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Bernard Herrmann,Citizen Kane,False
1941,1942,14,OUTSTANDING MOTION PICTURE,Mercury,Citizen Kane,False
1941,1942,14,SOUND RECORDING,"RKO Radio Studio Sound Department, John Aalberg, Sound Director",Citizen Kane,False
1941,1942,14,WRITING (Original Screenplay),"Herman J. Mankiewicz, Orson Welles",Citizen Kane,True
1968,1969,41,ART DIRECTION,"Art Direction:  Tony Masters, Harry Lange, Ernie Archer",2001: A Space Odyssey,False
1968,1969,41,DIRECTING,Stanley Kubrick,2001: A Space Odyssey,False
1968,1969,41,SPECIAL VISUAL EFFECTS,Stanley Kubrick,2001: A Space Odyssey,True
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),"Stanley Kubrick, Arthur C. Clarke",2001: A Space Odyssey,False
1940,1941,13,ACTOR,Laurence Olivier,Rebecca,False
1940,1941,13,ACTRESS,Joan Fontaine,Rebecca,False
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Judith Anderson,Rebecca,False
1940,1941,13,ART DIRECTION (Black-and-White),Lyle Wheeler,Rebecca,False
1940,1941,13,CINEMATOGRAPHY (Black-and-White),George Barnes,Rebecca,True
1940,1941,13,DIRECTING,Alfred Hitchcock,Rebecca,False
1940,1941,13,FILM EDITING,Hal C. Kern,Rebecca,False
1940,1941,13,MUSIC (Original Score),Franz Waxman,Rebecca,False
1940,1941,13,OUTSTANDING PRODUCTION,Selznick International Pictures,Rebecca,True
1940,1941,13,SPECIAL EFFECTS,Photographic Effects by Jack Cosgrove; Sound Effects by Arthur Johns,Rebecca,False
1940,1941,13,WRITING (Screenplay),"Robert E. Sherwood, Joan Harrison",Rebecca,False
1940,1941,13,ACTOR IN A SUPPORTING ROLE,Albert Basserman,Foreign Correspondent,False
1940,1941,13,ART DIRECTION (Black-and-White),Alexander Golitzen,Foreign Correspondent,False
1940,1941,13,CINEMATOGRAPHY (Black-and-White),Rudolph Maté,Foreign Correspondent,False
1940,1941,13,OUTSTANDING PRODUCTION,Walter Wanger (production company),Foreign Correspondent,False
1940,1941,13,SPECIAL EFFECTS,Photographic Effects by Paul Eagler; Sound Effects by Thomas T. Moulton,Foreign Correspondent,False
1940,1941,13,WRITING (Original Screenplay),"Charles Bennett, Joan Harrison",Foreign Correspondent,False
1946,1947,19,ACTOR IN A SUPPORTING ROLE,Claude Rains,Notorious,False
1946,1947,19,WRITING (Original Screenplay),Ben Hecht,Notorious,False
1945,1946,18,ACTOR IN A SUPPORTING ROLE,Michael Chekhov,Spellbound,False
1945,1946,18,CINEMATOGRAPHY (Black-and-White),George Barnes,Spellbound,False
1945,1946,18,DIRECTING,Alfred Hitchcock,Spellbound,False
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,Spellbound,True
1945,1946,18,BEST MOTION PICTURE,Selznick International Pictures,Spellbound,False
1945,1946,18,SPECIAL EFFECTS,Photographic Effects by Jack Cosgrove,Spellbound,False
1955,1956,28,ART DIRECTION (Color),"Art Direction:  Hal Pereira, Joseph McMillan Johnson;  Set Decoration:  Sam Comer, Arthur Krams",To Catch a Thief,False
1955,1956,28,CINEMATOGRAPHY (Color),Robert Burks,To Catch a Thief,True
1955,1956,28,COSTUME DESIGN (Color),Edith Head,To Catch a Thief,False
1950,1951,23,ACTOR,Spencer Tracy,Father of the Bride,False
1950,1951,23,BEST MOTION PICTURE,Metro-Goldwyn-Mayer,Father of the Bride,False
1950,1951,23,WRITING (Screenplay),"Frances Goodrich, Albert Hackett",Father of the Bride,False
1939,1940,12,ACTRESS,Greta Garbo,Ninotchka,False
1939,1940,12,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Ninotchka,False
1939,1940,12,WRITING (Original Story),Melchior Lengyel,Ninotchka,False
1939,1940,12,WRITING (Screenplay),"Charles Brackett, Billy Wilder, Walter Reisch",Ninotchka,False
1958,1959,31,ART DIRECTION,"Art Direction:  William A. Horning, Preston Ames;  Set Decoration:  Henry Grace, Keogh Gleason",Gigi,True
1958,1959,31,CINEMATOGRAPHY (Color),Joseph Ruttenberg,Gigi,True
1958,1959,31,COSTUME DESIGN,Cecil Beaton,Gigi,True
1958,1959,31,DIRECTING,Vincente Minnelli,Gigi,True
1958,1959,31,FILM EDITING,Adrienne Fazan,Gigi,True
1958,1959,31,MUSIC (Scoring of a Musical Picture),Andre Previn,Gigi,True
1958,1959,31,MUSIC (Song),Music by Frederick Loewe; Lyrics by Alan Jay Lerner,Gigi,True
1958,1959,31,BEST MOTION PICTURE,"Arthur Freed, Producer",Gigi,True
1958,1959,31,WRITING (Screenplay--based on material from another medium),Alan Jay Lerner,Gigi,True
1944,1945,17,ACTOR IN A SUPPORTING ROLE,Clifton Webb,Laura,False
1944,1945,17,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, Leland Fuller;  Interior Decoration:  Thomas Little",Laura,False
1944,1945,17,CINEMATOGRAPHY (Black-and-White),Joseph LaShelle,Laura,True
1944,1945,17,DIRECTING,Otto Preminger,Laura,False
1944,1945,17,WRITING (Screenplay),"Jay Dratler, Samuel Hoffenstein, Betty Reinhardt",Laura,False
1937,1938,10,ACTOR IN A SUPPORTING ROLE,H. B. Warner,Lost Horizon,False
1937,1938,10,ART DIRECTION,Stephen Goosson,Lost Horizon,True
1937,1938,10,ASSISTANT DIRECTOR,"C. C. Coleman, Jr.",Lost Horizon,False
1937,1938,10,FILM EDITING,"Gene Havlick, Gene Milford",Lost Horizon,True
1937,1938,10,MUSIC (Scoring),"Columbia Studio Music Department, Morris Stoloff, head of department  (Score by Dimitri Tiomkin)",Lost Horizon,False
1937,1938,10,OUTSTANDING PRODUCTION,Columbia,Lost Horizon,False
1937,1938,10,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",Lost Horizon,False
1935,1936,8,ART DIRECTION,"Van Nest Polglase, Carroll Clark",Top Hat,False
1935,1936,8,DANCE DIRECTION,Hermes Pan,Top Hat,False
1935,1936,8,MUSIC (Song),Music and Lyrics by Irving Berlin,Top Hat,False
1935,1936,8,OUTSTANDING PRODUCTION,RKO Radio,Top Hat,False
1942,1943,15,MUSIC (Music Score of a Dramatic or Comedy Picture),Werner Heymann,To Be or Not to Be,False
1936,1937,9,ACTOR,William Powell,My Man Godfrey,False
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Mischa Auer,My Man Godfrey,False
1936,1937,9,ACTRESS,Carole Lombard,My Man Godfrey,False
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Alice Brady,My Man Godfrey,False
1936,1937,9,DIRECTING,Gregory La Cava,My Man Godfrey,False
1936,1937,9,WRITING (Screenplay),"Eric Hatch, Morris Ryskind",My Man Godfrey,False
1956,1957,29,ACTOR,James Dean,Giant,False
1956,1957,29,ACTOR,Rock Hudson,Giant,False
1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Mercedes McCambridge,Giant,False
1956,1957,29,ART DIRECTION (Color),Art Direction:  Boris Leven;  Set Decoration:  Ralph S. Hurst,Giant,False
1956,1957,29,COSTUME DESIGN (Color),"Moss Mabry, Marjorie Best",Giant,False
1956,1957,29,DIRECTING,George Stevens,Giant,True
1956,1957,29,FILM EDITING,"William Hornbeck, Philip W. Anderson, Fred Bohanan",Giant,False
1956,1957,29,MUSIC (Music Score of a Dramatic or Comedy Picture),Dimitri Tiomkin,Giant,False
1956,1957,29,BEST MOTION PICTURE,"George Stevens and Henry Ginsberg, Producers",Giant,False
1956,1957,29,WRITING (Screenplay--Adapted),"Fred Guiol, Ivan Moffat",Giant,False
1955,1956,28,ACTOR,James Dean,East of Eden,False
1955,1956,28,ACTRESS IN A SUPPORTING ROLE,Jo Van Fleet,East of Eden,True
1955,1956,28,DIRECTING,Elia Kazan,East of Eden,False
1955,1956,28,WRITING (Screenplay),Paul Osborn,East of Eden,False
1956,1957,29,ART DIRECTION (Color),"Art Direction:  James W. Sullivan, Ken Adam;  Set Decoration:  Ross J. Dowd",Around the World in 80 Days,False
1956,1957,29,CINEMATOGRAPHY (Color),Lionel Lindon,Around the World in 80 Days,True
1956,1957,29,COSTUME DESIGN (Color),Miles White,Around the World in 80 Days,False
1956,1957,29,DIRECTING,Michael Anderson,Around the World in 80 Days,False
1956,1957,29,FILM EDITING,"Gene Ruggiero, Paul Weatherwax",Around the World in 80 Days,True
1956,1957,29,MUSIC (Music Score of a Dramatic or Comedy Picture),Victor Young,Around the World in 80 Days,True
1956,1957,29,BEST MOTION PICTURE,"Michael Todd, Producer",Around the World in 80 Days,True
1956,1957,29,WRITING (Screenplay--Adapted),"James Poe, John Farrow, S.J. Perelman",Around the World in 80 Days,True
1946,1947,19,ACTOR,James Stewart,It's a Wonderful Life,False
1946,1947,19,DIRECTING,Frank Capra,It's a Wonderful Life,False
1946,1947,19,FILM EDITING,William Hornbeck,It's a Wonderful Life,False
1946,1947,19,BEST MOTION PICTURE,Liberty Films,It's a Wonderful Life,False
1946,1947,19,SOUND RECORDING,"RKO Radio Studio Sound Department, John Aalberg, Sound Director",It's a Wonderful Life,False
1939,1940,12,ACTOR,James Stewart,Mr. Smith Goes to Washington,False
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Harry Carey,Mr. Smith Goes to Washington,False
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Claude Rains,Mr. Smith Goes to Washington,False
1939,1940,12,ART DIRECTION,Lionel Banks,Mr. Smith Goes to Washington,False
1939,1940,12,DIRECTING,Frank Capra,Mr. Smith Goes to Washington,False
1939,1940,12,FILM EDITING,"Gene Havlick, Al Clark",Mr. Smith Goes to Washington,False
1939,1940,12,MUSIC (Scoring),Dimitri Tiomkin,Mr. Smith Goes to Washington,False
1939,1940,12,OUTSTANDING PRODUCTION,Columbia,Mr. Smith Goes to Washington,False
1939,1940,12,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",Mr. Smith Goes to Washington,False
1939,1940,12,WRITING (Original Story),Lewis R. Foster,Mr. Smith Goes to Washington,True
1939,1940,12,WRITING (Screenplay),Sidney Buchman,Mr. Smith Goes to Washington,False
1941,1942,14,ACTOR,Cary Grant,Penny Serenade,False
1934,1935,7,ACTRESS,Bette Davis,Of Human Bondage,False
1958,1959,31,ACTOR,Paul Newman,Cat on a Hot Tin Roof,False
1958,1959,31,ACTRESS,Elizabeth Taylor,Cat on a Hot Tin Roof,False
1958,1959,31,CINEMATOGRAPHY (Color),William Daniels,Cat on a Hot Tin Roof,False
1958,1959,31,DIRECTING,Richard Brooks,Cat on a Hot Tin Roof,False
1958,1959,31,BEST MOTION PICTURE,"Lawrence Weingarten, Producer",Cat on a Hot Tin Roof,False
1958,1959,31,WRITING (Screenplay--based on material from another medium),"Richard Brooks, James Poe",Cat on a Hot Tin Roof,False
1941,1942,14,WRITING (Original Story),"Richard Connell, Robert Presnell",Meet John Doe,False
1955,1956,28,ACTOR IN A SUPPORTING ROLE,Arthur O'Connell,Picnic,False
1955,1956,28,ART DIRECTION (Color),"Art Direction:  William Flannery, Jo Mielziner;  Set Decoration:  Robert Priestley",Picnic,True
1955,1956,28,DIRECTING,Joshua Logan,Picnic,False
1955,1956,28,FILM EDITING,"Charles Nelson, William A. Lyon",Picnic,True
1955,1956,28,MUSIC (Music Score of a Dramatic or Comedy Picture),George Duning,Picnic,False
1955,1956,28,BEST MOTION PICTURE,"Fred Kohlmar, Producer",Picnic,False
1996,1997,69,CINEMATOGRAPHY,Caleb Deschanel,Fly Away Home,False
1996,1997,69,CINEMATOGRAPHY,Chris Menges,Michael Collins,False
1996,1997,69,MUSIC (Original Dramatic Score),Elliot Goldenthal,Michael Collins,False
1950,1951,23,MUSIC (Scoring of a Musical Picture),"Oliver Wallace, Paul J. Smith",Cinderella,False
1950,1951,23,MUSIC (Song),"Music and Lyrics by Mack David, Al Hoffman and Jerry Livingston",Cinderella,False
1950,1951,23,SOUND RECORDING,"Walt Disney Studio Sound Department, C. O. Slyfield, Sound Director",Cinderella,False
1968,1969,41,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Winnie the Pooh and the Blustery Day,True
1991,1992,64,MUSIC (Original Song),Music by Michael Kamen; Lyric by Bryan Adams and Robert John Lange,Robin Hood: Prince of Thieves,False
1964,1965,37,ACTRESS,Julie Andrews,Mary Poppins,True
1964,1965,37,ART DIRECTION (Color),"Art Direction:  Carroll Clark, William H. Tuntke;  Set Decoration:  Emile Kuri, Hal Gausman",Mary Poppins,False
1964,1965,37,CINEMATOGRAPHY (Color),Edward Colman,Mary Poppins,False
1964,1965,37,COSTUME DESIGN (Color),Tony Walton,Mary Poppins,False
1964,1965,37,DIRECTING,Robert Stevenson,Mary Poppins,False
1964,1965,37,FILM EDITING,Cotton Warburton,Mary Poppins,True
1964,1965,37,MUSIC (Music Score--substantially original),"Richard M. Sherman, Robert B. Sherman",Mary Poppins,True
1964,1965,37,MUSIC (Scoring of Music--adaptation or treatment),Irwin Kostal,Mary Poppins,False
1964,1965,37,MUSIC (Song),Music and Lyrics by Richard M. Sherman and Robert B. Sherman,Mary Poppins,True
1964,1965,37,BEST PICTURE,"Walt Disney and Bill Walsh, Producers",Mary Poppins,False
1964,1965,37,SOUND,"Walt Disney Studio Sound Department, Robert O. Cook, Sound Director",Mary Poppins,False
1964,1965,37,SPECIAL VISUAL EFFECTS,"Peter Ellenshaw, Eustace Lycett, Hamilton Luske",Mary Poppins,True
1964,1965,37,WRITING (Screenplay--based on material from another medium),"Bill Walsh, Don DaGradi",Mary Poppins,False
1941,1942,14,MUSIC (Scoring of a Musical Picture),"Frank Churchill, Oliver Wallace",Dumbo,True
1941,1942,14,MUSIC (Song),Music by Frank Churchill; Lyrics by Ned Washington,Dumbo,False
1977,1978,50,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Song Score by Al Kasha and Joel Hirschhorn; Adaptation Score by Irwin Kostal,Pete's Dragon,False
1977,1978,50,MUSIC (Original Song),Music and Lyrics by Al Kasha and Joel Hirschhorn,Pete's Dragon,False
1971,1972,44,ART DIRECTION,"Art Direction:  John B. Mansbridge, Peter Ellenshaw;  Set Decoration:  Emile Kuri, Hal Gausman",Bedknobs and Broomsticks,False
1971,1972,44,COSTUME DESIGN,Bill Thomas,Bedknobs and Broomsticks,False
1971,1972,44,MUSIC (Scoring: Adaptation and Original Song Score),Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by Irwin Kostal,Bedknobs and Broomsticks,False
1971,1972,44,MUSIC (Song--Original for the Picture),Music and Lyrics by Richard M. Sherman and Robert B. Sherman,Bedknobs and Broomsticks,False
1971,1972,44,SPECIAL VISUAL EFFECTS,"Alan Maley, Eustace Lycett, Danny Lee",Bedknobs and Broomsticks,True
1951,1952,24,MUSIC (Scoring of a Musical Picture),Oliver Wallace,Alice in Wonderland,False
1988,1989,61,FILM EDITING,"Frank J. Urioste, John F. Link",Die Hard,False
1988,1989,61,SOUND,"Don Bassman, Kevin F. Cleary, Richard Overton, Al Overton",Die Hard,False
1988,1989,61,SOUND EFFECTS EDITING,"Stephen H. Flick, Richard Shorr",Die Hard,False
1988,1989,61,VISUAL EFFECTS,"Richard Edlund, Al DiSarro, Brent Boates, Thaine Morris",Die Hard,False
1996,1997,69,ACTRESS IN A LEADING ROLE,Brenda Blethyn,Secrets & Lies,False
1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Marianne Jean-Baptiste,Secrets & Lies,False
1996,1997,69,DIRECTING,Mike Leigh,Secrets & Lies,False
1996,1997,69,BEST PICTURE,"Simon Channing-Williams, Producer",Secrets & Lies,False
1996,1997,69,WRITING (Screenplay Written Directly for the Screen),Mike Leigh,Secrets & Lies,False
1996,1997,69,MUSIC (Original Song),Music and Lyric by Adam Schlesinger,That Thing You Do!,False
1996,1997,69,MUSIC (Original Dramatic Score),John Williams,Sleepers,False
1937,1938,10,MUSIC (Song),Music by George Gershwin; Lyrics by Ira Gershwin,Shall We Dance,False
1947,1948,20,ACTOR IN A SUPPORTING ROLE,Robert Ryan,Crossfire,False
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Gloria Grahame,Crossfire,False
1947,1948,20,DIRECTING,Edward Dmytryk,Crossfire,False
1947,1948,20,BEST MOTION PICTURE,RKO Radio,Crossfire,False
1947,1948,20,WRITING (Screenplay),John Paxton,Crossfire,False
1982,1983,55,ACTOR IN A SUPPORTING ROLE,Robert Preston,Victor/Victoria,False
1982,1983,55,ACTRESS IN A LEADING ROLE,Julie Andrews,Victor/Victoria,False
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Lesley Ann Warren,Victor/Victoria,False
1982,1983,55,ART DIRECTION,"Art Direction:  Rodger Maus, Tim Hutchinson, William Craig Smith;  Set Decoration:  Harry Cordwell",Victor/Victoria,False
1982,1983,55,COSTUME DESIGN,Patricia Norris,Victor/Victoria,False
1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Henry Mancini and Leslie Bricusse; Adaptation Score by Henry Mancini,Victor/Victoria,True
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),Blake Edwards,Victor/Victoria,False
1967,1968,40,ACTOR,Warren Beatty,Bonnie and Clyde,False
1967,1968,40,ACTOR IN A SUPPORTING ROLE,Gene Hackman,Bonnie and Clyde,False
1967,1968,40,ACTOR IN A SUPPORTING ROLE,Michael J. Pollard,Bonnie and Clyde,False
